dispatch_date,order_id,customer_id,product_type,quantity,batch_ref,vehicle_number
2024-04-07,D-1244,OEM-SUZUKI,Brake Shoe,586,BATCH-2024-0044,MH10-2669
NULL,D-1156,OEM-SUZUKI,Brake Pad Type A,599,BATCH-QC03-9712,MH13-8718
2024-02-10,D-1104,OEM-TVS,Rotor Disc,367,BATCH-2024-0061,MH12-2578
2024-06-15,D-1085,OEM-TVS,Brake Pad Type A,250,BATCH-2024-0284,MH14-1229
2023-11-03,D-1036,OEM-MAHINDRA,Brake Pad Type B,562,BATCH-2024-0244,MH11-3641
1/0,D-1191,OEM-SUZUKI,Clutch Plate,292,BATCH-2024-0291,MH11-9335
2024-01-25,D-1115,OEM-BAJAJ,Rotor Disc,498,BATCH-2023-0011,MH12-7235
undefined,D-1252,OEM-HERO,CV Joint,549,BATCH-2024-0134,MH10-8251
2023-10-07,D-1284,OEM-BAJAJ,Clutch Plate,810,BATCH-SPIKE-0006,MH13-1034
2023-03-28,D-1200,OEM-TVS,CV Joint,../../etc/passwd,BATCH-2024-0036,MH13-5180
2024-01-20,D-1246,OEM-MAHINDRA,Rotor Disc,349,BATCH-2023-0250,MH13-9288
2024-09-01,D-1065,OEM-TATA,Brake Pad Type B,363,"BATCH-2023-0001,BATCH-2023-0002,BATCH-2023-0003",MH11-6855
2024-01-10,D-1084,OEM-MAHINDRA,CV Joint,599,BATCH-2023-0257,MH14-4962
2023-09-24,D-1007,OEM-MAHINDRA,Clutch Plate,422,BATCH-2024-0210,MH11-3440
2024-05-23,'; DROP TABLE users; --,OEM-MAHINDRA,Brake Pad Type B,302,BATCH-2023-0062,MH14-9063
2024-07-06,D-1193,OEM-SUZUKI,CV Joint,292,BATCH-2024-0155,MH10-5033
2024-03-10,D-1135,OEM-BAJAJ,Brake Pad Type A,524,BATCH-2024-0078,MH13-5373
2023-10-29,D-1003,OEM-MAHINDRA,Brake Pad Type A,438,BATCH-2024-0172,MH13-3804
2023-06-04,D-1071,OEM-TVS,Clutch Plate,390,BATCH-2024-0271,MH13-7750
2023-09-30,D-1278,OEM-TVS,Rotor Disc,333,BATCH-2023-0280,'; DROP TABLE users; --
2024-06-05,D-1010,OEM-MAHINDRA,Brake Pad Type A,485,BATCH-2023-0264,MH10-7662
2023-04-11,D-1261,OEM-TATA,CV Joint,371,BATCH-2023-0143,MH11-9527
2023-06-18,D-1243,OEM-SUZUKI,Rotor Disc,463,BATCH-2023-0216,MH10-1826
2024-05-02,D-1167,OEM-MAHINDRA,Clutch Plate,559,BATCH-2023-0298,MH11-1815
2023-06-03,D-1091,OEM-HERO,Clutch Plate,560,BATCH-2024-0108,MH14-1665
2024-10-20,D-1209,OEM-HONDA,CV Joint,242,BATCH-2023-0110,MH13-8165
2023-07-13,D-1271,OEM-MAHINDRA,Rotor Disc,482,BATCH-2023-0208,MH12-7751
2023-08-19,D-1199,OEM-SUZUKI,Brake Pad Type A,529,BATCH-2024-0107,MH12-1909
2023-06-03,D-1091,OEM-HERO,Clutch Plate,560,BATCH-2024-0108,MH14-1665
2024-02-16,D-1202,OEM-SUZUKI,Brake Shoe,345,BATCH-2024-0230,MH11-2975
2023-08-20,D-1176,OEM-HONDA,Brake Shoe,562,BATCH-2024-0160,MH14-5198
2023-11-19,D-1289,OEM-MAHINDRA,Brake Shoe,873,BATCH-SPIKE-0018,MH10-8259
2023-07-11,D-1272,OEM-MAHINDRA,Rotor Disc,315,BATCH-2023-0208,MH12-3130
2023-08-11,D-1191,OEM-SUZUKI,Clutch Plate,292,BATCH-2024-0291,MH11-9335
2023-10-26,D-1047,OEM-MAHINDRA,Brake Pad Type A,242,BATCH-2023-0196,MH13-2431
2023-08-24,D-1006,OEM-TVS,Brake Shoe,436,BATCH-2023-0106,MH10-8014
2024-04-13,D-1029,OEM-HONDA,Rotor Disc,210,BATCH-2023-0110,MH11-2031
2023-11-20,D-1058,OEM-SUZUKI,CV Joint,355,BATCH-2024-0182,MH14-8593
2024-10-24,D-1294,OEM-TATA,Clutch Plate,1102,BATCH-SPIKE-0007,MH11-8278
2023-09-26,D-1211,{{7*7}},Brake Shoe,351,BATCH-2023-0206,MH10-2253
2023-09-27,D-1162,OEM-TVS,Rotor Disc,593,BATCH-2023-0288,MH11-7722
2023-01-28,D-1219,OEM-MAHINDRA,Rotor Disc,444,BATCH-2024-0172,MH13-8974
2023-05-28,D-1172,OEM-HERO,Brake Pad Type B,507,BATCH-2024-0083,MH12-4102
2023-05-14,D-1183,OEM-BAJAJ,Brake Pad Type A,265,BATCH-2024-0183,MH12-6907
2024-04-05,D-1223,OEM-SUZUKI,Rotor Disc,475,BATCH-2024-0072,MH10-5930
2024-06-08,D-1247,OEM-HONDA,Brake Pad Type A,278,BATCH-2024-0230,MH12-6482
2023-09-09,D-1230,OEM-HONDA,Brake Pad Type A,470,BATCH-2023-0007,MH13-6174
2024-06-21,D-1101,OEM-BAJAJ,Brake Pad Type B,593,BATCH-2023-0171,MH10-3001
2024-04-13,D-1029,OEM-HONDA,Rotor Disc,210,BATCH-2023-0110,MH11-2031
2023-12-20,D-1042,OEM-HONDA,Rotor Disc,351,BATCH-2023-0176,MH12-3409
2024-08-07,D-1239,OEM-TATA,Brake Pad Type A,383,BATCH-2023-0168,MH12-6849
2024-09-13,D-1164,OEM-SUZUKI,Clutch Plate,344,BATCH-2023-0075,MH10-7791
2024-07-01,D-1263,OEM-BAJAJ,Rotor Disc,281,BATCH-2024-0009,MH10-9846
2024-06-04,D-1232,OEM-TVS,Rotor Disc,377,BATCH-2024-0169,MH13-1340
2024-04-15,D-1051,OEM-SUZUKI,CV Joint,244,BATCH-2024-0083,MH13-7809
2023-06-13,D-1253,OEM-SUZUKI,Brake Pad Type A,567,BATCH-2024-0281,MH14-2140
2023-10-06,D-1063,OEM-HONDA,Rotor Disc,443,BATCH-2024-0244,MH10-7114
2024-10-21,D-1160,OEM-HERO,Rotor Disc,269,BATCH-2024-0002,MH13-4278
2024-05-04,D-1213,OEM-HONDA,Rotor Disc,491,BATCH-2023-0283,MH12-6823
2024-10-21,D-1160,OEM-HERO,Rotor Disc,269,BATCH-2024-0002,MH13-4278
2023-09-28,D-1102,OEM-HERO,Brake Shoe,318,BATCH-2024-0222,MH11-1486
2024-05-29,D-1122,OEM-TATA,Rotor Disc,545,BATCH-2024-0078,MH12-9138
2024-03-09,D-1252,OEM-HERO,CV Joint,549,BATCH-2024-0134,MH10-8251
2024-10-04,D-1297,OEM-SUZUKI,CV Joint,862,BATCH-SPIKE-0013,MH12-2491
2024-09-15,D-1268,OEM-MAHINDRA,Clutch Plate,353,BATCH-2024-0107,MH14-3293
2023-02-18,D-1009,OEM-HERO,CV Joint,401,BATCH-2024-0177,MH10-8412
2023-09-26,D-1211,OEM-TVS,Brake Shoe,351,BATCH-2023-0206,MH10-2253
2024-01-26,D-1165,OEM-MAHINDRA,Brake Shoe,393,BATCH-QC03-9705,MH14-4677
2023-09-15,D-1037,OEM-TATA,Brake Pad Type A,362,BATCH-2024-0209,MH11-8223
2026-08-15,D-1020,OEM-BAJAJ,Brake Pad Type B,476,BATCH-2023-0001,MH13-4437
2024-07-15,D-1153,OEM-SUZUKI,Brake Pad Type B,426,BATCH-2023-0143,MH10-7438
2023-12-30,D-1217,OEM-SUZUKI,Brake Pad Type B,308,BATCH-UNKNOWN-70,MH10-5248
2023-09-13,D-1174,OEM-TVS,Brake Shoe,327,BATCH-2023-0138,MH14-8506
2024-10-19,D-1161,OEM-BAJAJ,Clutch Plate,494,BATCH-2024-0033,MH10-3585
2023-10-01,D-1152,OEM-TVS,Brake Shoe,358,BATCH-2023-0226,MH12-2999
2023-08-26,D-1011,OEM-MAHINDRA,Clutch Plate,351,BATCH-2024-0093,MH10-1260
2024-04-29,D-1109,OEM-TATA,Brake Pad Type A,290,BATCH-2023-0203,MH12-3689
2023-05-14,D-1183,OEM-BAJAJ,Brake Pad Type A,265,BATCH-2024-0183,MH12-6907
2023-03-13,D-1113,OEM-HERO,Clutch Plate,453,BATCH-2024-0213,MH13-6779
2023-05-16,D-1108,OEM-HERO,Brake Shoe,361,BATCH-2023-0298,MH13-8250
2024-09-12,D-1264,OEM-BAJAJ,Brake Pad Type B,596,BATCH-2023-0115,MH13-9278
2023-04-26,D-1103,OEM-HONDA,Brake Pad Type A,234,BATCH-2024-0183,MH10-3934
2023-07-27,D-1187,OEM-MAHINDRA,Brake Pad Type A,317,BATCH-2024-0069,MH10-8704
2024-03-05,D-1137,OEM-MAHINDRA,Brake Pad Type A,276,BATCH-2023-0073,MH10-5023
2024-02-11,D-1018,OEM-BAJAJ,Brake Shoe,516,BATCH-2023-0015,MH12-7003
2023-09-28,D-1102,OEM-HERO,Brake Shoe,318,BATCH-2024-0222,MH11-1486
2024-09-20,D-1093,OEM-HONDA,Clutch Plate,551,BATCH-2023-0293,MH13-4700
2024-12-19,D-1292,OEM-TVS,CV Joint,1087,BATCH-SPIKE-0002,MH14-9548
2023-10-03,D-1154,OEM-BAJAJ,Brake Pad Type A,587,BATCH-2023-0092,MH12-4446
2023-10-22,D-1156,OEM-SUZUKI,Brake Pad Type A,599,BATCH-QC03-9712,MH13-8718
2023-03-28,D-1200,OEM-TVS,CV Joint,395,BATCH-2024-0036,MH13-5180
2024-01-25,D-1088,OEM-HONDA,CV Joint,294,BATCH-2023-0167,MH10-3963
2024-05-02,D-1215,OEM-MAHINDRA,Brake Pad Type B,401,BATCH-2024-0016,MH10-7819
2024-06-02,D-1190,OEM-TATA,Rotor Disc,275,BATCH-2024-0048,MH12-2533
2024-07-02,D-1144,OEM-HONDA,CV Joint,596,BATCH-QC03-9663,MH14-5125
2024-05-12,D-1236,OEM-SUZUKI,Brake Pad Type B,518,BATCH-2024-0080,MH12-2412
2023-01-20,D-1179,OEM-BAJAJ,CV Joint,517,BATCH-2024-0141,MH12-7466
2024-08-26,D-1016,OEM-SUZUKI,Brake Pad Type B,550,BATCH-2024-0031,MH14-6500
2024-02-10,D-1104,OEM-TVS,Rotor Disc,367,BATCH-2024-0061,MH12-2578
2023-11-08,D-1283,OEM-BAJAJ,Brake Shoe,714,BATCH-SPIKE-0005,MH11-7910
2024-01-22,D-1124,OEM-HERO,Brake Pad Type B,454,BATCH-2023-0225,MH10-9779
2023-10-01,D-1152,OEM-TVS,Brake Shoe,358,BATCH-2023-0226,MH12-2999
2023-12-17,D-1281,OEM-SUZUKI,Brake Shoe,756,BATCH-SPIKE-0004,MH12-5744
2023-05-05,D-1080,OEM-TATA,Rotor Disc,four hundred,BATCH-2024-0213,MH10-8685
2023-05-03,D-1218,OEM-HERO,CV Joint,209,BATCH-2024-0003,MH13-2911
2024-03-30,D-1184,OEM-BAJAJ,Clutch Plate,513,BATCH-2023-0288,MH12-9470
2024-03-01,D-1045,oem-hero,Brake Pad Type B,428,BATCH-2024-0133,MH10-6347
2024-01-02,D-1039,OEM-MAHINDRA,Clutch Plate,429,BATCH-2023-0197,MH11-9743
2023-08-20,D-1275,OEM-TVS,Rotor Disc,449,BATCH-2023-0227,MH12-7937
2024-02-22,D-1195,OEM-BAJAJ,CV Joint,254,BATCH-2024-0292,MH12-3519
2024-03-01,D-1130,OEM-BAJAJ,CV Joint,463,BATCH-2023-0171,MH14-3958
2023-09-02,D-1021,OEM-BAJAJ,Clutch Plate,336,BATCH-2024-0184,MH13-5540
2023-08-11,D-1191,OEM-SUZUKI,Clutch Plate,292,BATCH-2024-0291,MH11-9335
2023-01-28,D-1219,OEM-MAHINDRA,Rotor Disc,444,BATCH-2024-0172,MH13-8974
2023-11-16,D-1203,OEM-HERO,Brake Shoe,576,BATCH-2024-0281,MH12-3151
2024-07-09,D-1086,OEM-MAHINDRA,Rotor Disc,298,BATCH-2024-0107,MH11-9800
2023-02-25,D-1044,OEM-MAHINDRA,Rotor Disc,482,BATCH-2023-0001,MH12-1406
2023-09-09,D-1234,OEM-TVS,Brake Pad Type B,500,BATCH-QC03-9071,MH12-8675
2023-03-12,D-1141,OEM-SUZUKI,Brake Pad Type A,360,BATCH-2023-0216,MH12-2041
2024-02-05,D-1269,OEM-TVS,Rotor Disc,326,BATCH-2024-0041,MH12-9461
2024-01-26,D-1165,OEM-MAHINDRA,Brake Shoe,393,BATCH-QC03-9705,NULL
2024-04-23,D-1170,OEM-SUZUKI,Rotor Disc,453,BATCH-2024-0047,MH11-4328
2023-05-28,D-1172,OEM-HERO,Brake Pad Type B,507,BATCH-2024-0083,MH12-4102
2023-04-11,D-1261,OEM-TATA,CV Joint,371,BATCH-2023-0143,MH11-9527
2024-07-15,D-1153,OEM-SUZUKI,Brake Pad Type B,426,BATCH-2023-0143,MH10-7438
2023-05-21,D-1082,OEM-TVS,Brake Pad Type B,500,BATCH-MC03-0336,MH11-4027
../../etc/passwd,D-1196,OEM-TATA,Brake Shoe,562,BATCH-2023-0233,MH13-8439
2024-10-17,D-1014,OEM-HERO,Rotor Disc,524,BATCH-2024-0002,MH10-7305
2023-05-16,D-1081,OEM-BAJAJ,Brake Pad Type A,233,BATCH-2023-0115,MH10-2581
2024-07-01,D-1263,OEM-BAJAJ,Rotor Disc,281,BATCH-2024-0009,MH10-9846
2024-05-02,D-1167,OEM-MAHINDRA,Clutch Plate,559,BATCH-2023-0298,MH11-1815
2024-09-04,D-1146,OEM-HONDA,Brake Shoe,583,BATCH-2024-0262,MH11-7928
2024-06-22,D-1048,OEM-HERO,'; DROP TABLE users; --,451,BATCH-2024-0119,MH14-9381
2023-11-18,D-1129,OEM-HERO,Rotor Disc,476,BATCH-2023-0118,MH11-7788
2023-10-26,D-1047,OEM-MAHINDRA,Brake Pad Type A,242,BATCH-2023-0196,MH13-2431
2023-11-02,D-1114,OEM-BAJAJ,Brake Pad Type A,214,BATCH-2024-0213,MH10-3100
2023-04-17,D-1206,OEM-SUZUKI,Brake Shoe,388,BATCH-2023-0219,MH11-8112
2024-08-28,D-1005,OEM TATA,Brake Pad Type B,244,BATCH-2023-0152,MH14-9015
2024-08-15,D-1043,OEM-HONDA,Brake Shoe,373,BATCH-2023-0243,MH10-8847
2024-01-22,D-1124,OEM-HERO,Brake Pad Type B,454,BATCH-2023-0225,MH10-9779
2023-09-06,D-1279,OEM-MAHINDRA,Rotor Disc,477,BATCH-2023-0154,MH12-8461
2023-09-10,D-1099,OEM-SUZUKI,Brake Shoe,{{7*7}},BATCH-2024-0183,MH12-5472
2024-01-25,D-1115,OEM-BAJAJ,Rotor Disc,498,BATCH-2023-0011,MH12-7235
2024-01-22,D-1098,OEM-MAHINDRA,Clutch Plate,302,BATCH-2023-0214,MH13-3011
2023-12-13,D-1286,OEM-BAJAJ,CV Joint,931,BATCH-SPIKE-0011,MH13-8786
2023-08-20,D-1176,OEM-HONDA,Brake Shoe,562,BATCH-2024-0160,MH14-5198
2023-05-21,D-1082,OEM-TVS,Brake Pad Type B,500,BATCH-MC03-0336,MH11-4027
2024-05-12,D-1236,OEM-SUZUKI,Brake Pad Type B,518,BATCH-2024-0080,MH12-2412
2023-09-22,D-1117,OEM-MAHINDRA,Brake Pad Type B,531,BATCH-2023-0117,MH14-2391
2023-01-28,D-1219,OEM-MAHINDRA,Rotor Disc,444,BATCH-2024-0172,MH13-8974
2024-01-26,D-1169,OEM-MAHINDRA,CV Joint,260,BATCH-2024-0006,MH14-8129
2023-05-16,D-1081,OEM-BAJAJ,Brake Pad Type A,233,BATCH-2023-0115,MH10-2581
2024-09-01,D-1065,OEM-TATA,Brake Pad Type B,363,"BATCH-2023-0001,BATCH-2023-0002,BATCH-2023-0003",MH11-6855
2024-06-05,D-1010,OEM-MAHINDRA,Brake Pad Type A,485,BATCH-2023-0264,MH10-7662
2024-03-01,D-1130,OEM-BAJAJ,CV Joint,463,BATCH-2023-0171,MH14-3958
2024-01-13,D-1089,OEM-HERO,Brake Shoe,309,BATCH-2024-0188,MH11-7677
2024-03-05,D-1137,OEM-MAHINDRA,Brake Pad Type A,276,BATCH-2023-0073,MH10-5023
2023-08-22,D-1125,OEM-BAJAJ,Clutch Plate,224,BATCH-2023-0114,MH14-7586
2024-05-12,D-1236,OEM-SUZUKI,Brake Pad Type B,518,BATCH-2024-0080,MH12-2412
2023-05-16,D-1108,OEM-HERO,Brake Shoe, ,BATCH-2023-0298,MH13-8250
2024-08-04,D-1094,OEM-HERO,Clutch Plate,419,BATCH-2024-0072,MH10-8793
2023-07-13,D-1271,OEM-MAHINDRA,Rotor Disc,482,BATCH-2023-0208,MH12-7751
2024-04-24,D-1013,OEM-HERO,Brake Pad Type B,DROP TABLE raw_materials;,BATCH-2024-0150,MH11-7068
2024-08-12,D-1245,OEM-TATA,CV Joint,253,BATCH-2023-0065,MH10-4365
2024-04-05,D-1000,OEM-MAHINDRA,Brake Pad Type B,512,BATCH-2023-0171,MH11-7346
2024-05-23,D-1237,OEM-MAHINDRA,Brake Pad Type B,302,BATCH-2023-0062,MH14-9063
2023-03-13,D-1049,OEM-HONDA,Clutch Plate,403,BATCH-2023-0059,MH13-7056
2023-09-28,D-1102,OEM-HERO,Brake Shoe,318,BATCH-2024-0222,MH11-1486
2023-11-11,D-1106,OEM-HONDA,Brake Shoe,451,BATCH-2023-0186,MH12-9887
2023-07-13,D-1019,OEM-HONDA,CV Joint,560,BATCH-2024-0028,MH14-4354
2023-07-11,D-1272,OEM-MAHINDRA,Rotor Disc,315,BATCH-2023-0208,MH12-3130
2024-06-05,D-1010,OEM-MAHINDRA,Brake Pad Type A,485,BATCH-2023-0264,MH10-7662
2024-08-15,D-1043,OEM-HONDA,Brake Shoe,373,BATCH-2023-0243,MH10-8847
2024-07-24,D-1069,OEM-BAJAJ,Clutch Plate,550,BATCH-2024-0278,MH12-5447
2023-06-29,D-1233,OEM-BAJAJ,Rotor Disc,298,BATCH-2024-0175,MH12-8178
2023-08-20,D-1275,OEM-TVS,Rotor Disc,449,BATCH-2023-0227,MH12-7937
2024-04-05,D-1223,OEM-SUZUKI,Rotor Disc,475,BATCH-2024-0072,MH10-5930
2024-01-09,D-1083,OEM-TATA,Brake Pad Type A,274,BATCH-2024-0294,MH12-6698
2023-03-18,D-1255,OEM-HERO,Brake Pad Type A,538,BATCH-QC03-9092,MH11-1947
2024-04-12,D-1052,OEM-BAJAJ,Brake Pad Type B,572,BATCH-2024-0320,MH13-7786
2023-09-10,D-1099,OEM-SUZUKI,Brake Shoe,571,BATCH-2024-0183,MH12-5472
2023-12-08,D-1163,OEM-HERO,Brake Shoe,576,BATCH-2024-0054,MH12-3842
2024-01-13,D-1089,OEM-HERO,Brake Shoe,309,BATCH-2024-0188,MH11-7677
2023-12-21,D-1015,OEM-TVS,Brake Pad Type A,351,BATCH-2024-0163,MH12-9887
2024-08-28,D-1005,OEM TATA,Brake Pad Type B,244,BATCH-2023-0152,MH14-9015
2024-08-04,D-1094,OEM-HERO,Clutch Plate,419,BATCH-2024-0072,MH10-8793
2023-07-07,D-1181,OEM-TVS,Brake Shoe,373,BATCH-2024-0128,MH13-3161
2024-05-12,D-1236,OEM-SUZUKI,Brake Pad Type B,518,BATCH-2024-0080,MH12-2412
2024-07-01,D-1263,OEM-BAJAJ,Rotor Disc,281,BATCH-2024-0009,MH10-9846
2024-02-10,D-1104,OEM-TVS,Rotor Disc,367,BATCH-2024-0061,MH12-2578
2023-06-05,D-1248,OEM-TATA,Brake Pad Type B,424,BATCH-2024-0155,MH10-5019
2023-03-23,D-1118,OEM-SUZUKI,Clutch Plate,258,BATCH-2023-0125,MH11-1322
2024-08-06,D-1186,OEM-SUZUKI,Rotor Disc,525,BATCH-2024-0278,MH13-1871
2023-07-13,D-1271,OEM-MAHINDRA,Rotor Disc,482,BATCH-2023-0208,MH12-7751
2024-04-23,D-1267,OEM-BAJAJ,Brake Pad Type B,581,BATCH-2024-0210,MH14-9737
2024-06-21,D-1101,OEM-BAJAJ,Brake Pad Type B,593,BATCH-2023-0171,MH10-3001
2023-07-13,D-1056,OEM-TVS,Brake Shoe,563,BATCH-2023-0206,MH11-4264
2024-06-02,D-1190,OEM-TATA,Rotor Disc,275,BATCH-2024-0048,MH12-2533
2024-06-05,D-1010,OEM-MAHINDRA,Brake Pad Type A,485,BATCH-2023-0264,MH10-7662
2023-09-09,D-1230,OEM-HONDA,Brake Pad Type A,470,BATCH-2023-0007,MH13-6174
2023-04-14,D-1221,OEM-MAHINDRA,Brake Pad Type B,207,BATCH-2024-0072,MH10-1260
2024-02-14,D-1000,OEM-BAJAJ,Brake Pad Type A,345,BATCH-2024-0128,MH12-6047
2024-05-11,D-1178,[object Object],CV Joint,543,BATCH-2023-0280,MH14-1745
2023-11-28,D-1138,OEM-HERO,Brake Shoe,486,BATCH-2023-0166,MH13-1606
2024-07-24,D-1069,OEM-BAJAJ,Clutch Plate,550,BATCH-2024-0278,MH12-5447
2023-04-24,D-1116,OEM-HERO,Clutch Plate,382,BATCH-2023-0152,MH12-1924
2024-04-24,D-1013,OEM-HERO,Brake Pad Type B,560,BATCH-2024-0150,MH11-7068
2024-05-04,D-1213,OEM-HONDA,Rotor Disc,491,BATCH-2023-0283,MH12-6823
2024-05-20,D-1012,OEM-HONDA,Clutch Plate,-150,BATCH-2024-0249,MH13-1399
2023-06-20,D-1225,OEM-HONDA,Rotor Disc,427,BATCH-2024-0179,MH13-1321
2024-04-15,D-1259,OEM-HONDA,Brake Pad Type B,478,BATCH-2024-0221,MH14-8244
2023-09-26,D-1211,OEM-TVS,Brake Shoe,351,BATCH-2023-0206,MH10-2253
2024-03-10,D-1135,OEM-BAJAJ,Brake Pad Type A,524,BATCH-2024-0078,MH13-5373
2023-11-21,D-1220,OEM-TVS,CV Joint,384,BATCH-2023-0243,MH13-5958
2023-07-13,D-1056,OEM-TVS,Brake Shoe,563,BATCH-2023-0206,MH11-4264
2024-05-27,D-1242,OEM-BAJAJ,Clutch Plate,381,BATCH-2024-0268,MH10-5382
2023-04-26,D-1103,OEM-HONDA,Brake Pad Type A,234,BATCH-2024-0183,MH10-3934
2023-04-03,D-1105,OEM-HONDA,CV Joint,592,BATCH-2024-0182,MH13-4308
2023-07-26,D-1222,OEM-SUZUKI,Brake Pad Type A,307,BATCH-2023-0178,MH11-4961
2024-03-09,D-1252,OEM-HERO,CV Joint,549,BATCH-2024-0134,1/0
2024-02-10,D-1104,OEM-TVS,Rotor Disc,367,BATCH-2024-0061,MH12-2578
2023-04-06,D-1210,OEM-SUZUKI,Brake Shoe,353,BATCH-2024-0060,MH11-5921
2023-12-17,D-1281,OEM-SUZUKI,Brake Shoe,756,BATCH-SPIKE-0004,MH12-5744
2024-06-05,D-1228,OEM-HONDA,CV Joint,505,BATCH-2024-0258,MH14-5764
2024-05-27,D-1242,OEM-BAJAJ,Clutch Plate,381,BATCH-2024-0268,MH10-5382
2023-06-20,D-1225,OEM-HONDA,Rotor Disc,427,BATCH-2024-0179,MH13-1321
2023-09-13,D-1174,OEM-TVS,Brake Shoe,327,BATCH-2023-0138,MH14-8506
2026-08-15,D-1020,OEM-BAJAJ,Brake Pad Type B,476,BATCH-2023-0001,MH13-4437
2023-12-29,D-1072,OEM-MAHINDRA,Brake Pad Type A,311,BATCH-2024-0061,MH14-4622
2024-02-14,D-1000,OEM-BAJAJ,Brake Pad Type A,345,BATCH-2024-0128,MH12-6047
2024-05-02,D-1167,OEM-MAHINDRA,Clutch Plate,559,BATCH-2023-0298,MH11-1815
2023-08-21,D-1132,OEM-HONDA,Rotor Disc,439,BATCH-2024-0102,MH14-8106
2024-01-31,D-1250,OEM-HONDA,Brake Shoe,384,BATCH-2023-0223,MH11-3483
2024-04-12,D-1052,OEM-BAJAJ,Brake Pad Type B,572,BATCH-2024-0320,MH13-7786
2024-05-04,D-1213,OEM-HONDA,Rotor Disc,491,BATCH-2023-0283,MH12-6823
2024-01-01,D-1004,OEM-MAHINDRA,Clutch Plate,509,BATCH-2023-0062,MH14-3784
2023-08-10,D-1002,OEM-BAJAJ,Brake Pad Type B,216,BATCH-2024-0244,MH14-1977
2024-11-02,D-1299,OEM-SUZUKI,Brake Pad Type A,778,BATCH-SPIKE-0010,MH13-3772
2024-08-29,D-1031,OEM-BAJAJ,Rotor Disc,530,BATCH-2023-0273,MH12-8965
2024-02-10,D-1104,OEM-TVS,Rotor Disc,367,BATCH-2024-0061,MH12-2578
2024-05-23,D-1237,OEM-MAHINDRA,Brake Pad Type B,302,BATCH-2023-0062,MH14-9063
2023-07-16,D-1201,OEM-MAHINDRA,Brake Shoe,245,BATCH-2024-0009,MH11-3669
2023-03-23,D-1118,OEM-SUZUKI,Clutch Plate,258,BATCH-2023-0125,MH11-1322
2023-09-01,D-1059,OEM-TATA,Brake Pad Type A,278,BATCH-2023-0101,MH12-8742
2023-04-03,D-1026,OEM-TATA,Brake Pad Type B,341,BATCH-2024-0044,MH11-9131
{{7*7}},D-1131,OEM-HONDA,Rotor Disc,464,BATCH-2023-0300,MH11-9178
2024-06-12,D-1123,OEM-SUZUKI,Rotor Disc,373,BATCH-2023-0065,MH14-5907
2024-05-29,D-1122,OEM-TATA,Rotor Disc,545,BATCH-2024-0078,MH12-9138
2023-06-12,D-1150,OEM-BAJAJ,Brake Shoe,566,BATCH-2023-0138,MH12-1345
2023-11-19,D-1289,OEM-MAHINDRA,Brake Shoe,873,BATCH-SPIKE-0018,MH10-8259
2023-06-26,D-1240,OEM-MAHINDRA,CV Joint,216,BATCH-2024-0281,MH10-6533
2024-04-24,D-1013,OEM-HERO,Brake Pad Type B,560,BATCH-2024-0150,MH11-7068
2024-09-13,D-1164,OEM-SUZUKI,Clutch Plate,344,BATCH-2023-0075,MH10-7791
2024-04-05,D-1223,OEM-SUZUKI,Rotor Disc,475,BATCH-2024-0072,MH10-5930
2024-03-30,D-1241,OEM-TATA,CV Joint,316,BATCH-2024-0047,MH14-4671
2024-06-08,D-1194,OEM-HONDA,Brake Pad Type A,368,BATCH-2023-0011,MH12-2998
2024-08-07,D-1239,OEM-TATA,Brake Pad Type A,383,BATCH-2023-0168,MH12-6849
2023-03-18,D-1255,OEM-HERO,Brake Pad Type A,538,BATCH-QC03-9092,MH11-1947
2024-01-26,D-1169,OEM-MAHINDRA,CV Joint,260,BATCH-2024-0006,MH14-8129
2024-08-29,D-1031,OEM-BAJAJ,Rotor Disc,530,BATCH-2023-0273,MH12-8965
2023-10-06,D-1063,OEM-HONDA,1/0,443,BATCH-2024-0244,MH10-7114
2023-09-30,D-1278,{{7*7}},Rotor Disc,333,BATCH-2023-0280,MH12-9408
2024-01-11,D-1035,OEM-BAJAJ,Brake Shoe,285,BATCH-2024-0220,MH11-9770
2024-06-04,D-1232,OEM-TVS,Rotor Disc,377,BATCH-2024-0169,MH13-1340
2023-04-11,D-1261,OEM-TATA,CV Joint,371,BATCH-2023-0143,MH11-9527
2023-11-25,D-1078,OEM-MAHINDRA,Brake Pad Type B,266,BATCH-2024-0031,MH13-2830
2023-09-27,D-1162,OEM-TVS,Rotor Disc,593,BATCH-2023-0288,MH11-7722
2024-05-02,D-1215,OEM-MAHINDRA,Brake Pad Type B,401,BATCH-2024-0016,MH10-7819
2023-09-30,D-1278,OEM-TVS,Rotor Disc,333,BATCH-2023-0280,MH12-9408
2024-05-29,D-1122,OEM-TATA,Rotor Disc,545,BATCH-2024-0078,MH12-9138
2023-05-08,D-1265,OEM-HONDA,Brake Pad Type A,390,BATCH-2023-0100,MH14-6807
2024-10-15,D-1298,OEM-TATA,CV Joint,786,BATCH-SPIKE-0010,MH11-3992
2024-01-01,D-1107,OEM-SUZUKI,CV Joint,479,BATCH-2023-0007,MH10-8051
2024-10-19,D-1197,OEM-BAJAJ,CV Joint,536,BATCH-2024-0003,MH12-1718
2023-09-02,D-1021,OEM-BAJAJ,Clutch Plate,336,BATCH-2024-0184,MH13-5540
