batch_id,inspection_date,inspector_id,pass_fail,defect_type,defect_rate_pct,rework_flag
BATCH-2024-3932,2023-03-10,QC-08,PASS,,0.29,N
BATCH-2024-3933,2023-02-01,QC-01,PASS,,0.46,Y
BATCH-2024-3934,2023-05-21,QC-03,FAIL,dim_deviation,2.37,Y
BATCH-2024-3935,2024-01-26,QC-08,PASS,,0.15,N
BATCH-2024-3936,2023-10-03,QC-07,FAIL,EdgeCrack,0.61,Y
BATCH-2024-3937,2023-05-09,QC-05,PASS,,0.47,N
BATCH-2024-3938,2024-02-15,QC-08,PASS,,0.04,N
BATCH-2024-3939,2024-03-13,QC-05,PASS,,0.31,N
BATCH-2024-3940,2023-11-11,QC-07,FAIL,edgecrack,0.82,Y
BATCH-2024-3941,2024-04-18,QC-07,PASS,,0.23,N
BATCH-2024-3942,2023-04-26,QC-01,PASS,,0.31,N
BATCH-2024-3943,2024-04-09,QC-04,PASS,,0.3,N
BATCH-2024-3944,2024-02-24,QC-08,PASS,,0.11,N
BATCH-2024-3945,2023-10-04,QC-06,PASS,,0.02,Y
BATCH-2024-3946,2023-10-09,QC-03,PASS,,0.23,N
BATCH-2024-3947,2024-03-28,QC-04,PASS,,0.11,Y
BATCH-2024-3948,2024-05-16,QC-02,PASS,,0.36,N
BATCH-2024-3949,2023-04-28,QC-01,PASS,,0.16,N
BATCH-2024-3950,2023-12-21,QC-05,PASS,,0.1,N
BATCH-2024-3951,2023-10-14,QC-08,PASS,,0.35,Y
BATCH-2024-3952,2024-01-03,QC-06,FAIL,dim_deviation,3.77,N
BATCH-2024-3953,2023-12-03,QC-05,PASS,,0.23,N
BATCH-2024-3954,2024-05-20,QC-03,PASS,,0.0,N
BATCH-2024-3955,2024-01-25,QC-03,PASS,,0.15,N
BATCH-2024-3956,2023-07-11,QC-05,PASS,,0.33,N
BATCH-2024-3957,2023-04-12,QC-01,PASS,,0.1,N
BATCH-2024-3958,2024-03-30,QC-06,PASS,,0.47,N
BATCH-2024-3959,2023-08-11,QC-08,PASS,,0.45,N
BATCH-2024-3960,2023-05-21,QC-02,PASS,,0.44,N
BATCH-2024-3961,2023-06-03,QC-08,PASS,,0.45,Y
BATCH-2024-3962,2023-01-26,QC-02,PASS,,0.47,N
BATCH-2024-3963,2023-02-26,QC-01,PASS,,0.46,N
BATCH-2024-3964,2024-03-21,QC-04,PASS,,0.3,N
BATCH-2024-3965,2023-06-18,QC-02,PASS,,0.47,Y
BATCH-2024-3966,2023-08-02,QC-01,PASS,,0.09,Y
BATCH-2024-3967,2023-07-19,QC-07,PASS,,0.25,N
BATCH-2024-3968,2024-01-24,QC-07,FAIL,Surface Delamination,3.04,N
BATCH-2024-3969,2023-12-14,QC-02,PASS,,0.4,N
BATCH-2024-3970,2024-06-22,QC-02,PASS,,0.07,N
BATCH-2024-3971,2024-02-19,QC-07,PASS,,0.01,N
BATCH-2024-3972,2023-05-14,QC-06,PASS,,0.36,Y
BATCH-2024-3973,2023-05-12,QC-03,PASS,,0.0,N
BATCH-2024-3974,2023-09-28,QC-06,PASS,,0.36,Y
BATCH-2024-3975,2023-12-28,QC-03,PASS,,0.4,N
BATCH-2024-3976,2024-02-02,QC-08,PASS,,0.32,N
BATCH-2024-3977,2024-06-01,QC-06,PASS,,0.01,N
BATCH-2024-3978,2023-12-24,QC-02,PASS,,0.23,N
BATCH-2024-3979,2023-08-24,QC-03,FAIL,dim_deviation,3.2,N
BATCH-2024-3980,2023-04-01,QC-05,PASS,,0.08,Y
BATCH-2024-3981,2024-03-23,QC-01,PASS,,0.33,Y
BATCH-2024-3982,2023-09-10,QC-06,PASS,,0.2,N
BATCH-2024-3983,2024-03-15,QC-07,PASS,,0.44,N
BATCH-2024-3984,2024-05-09,QC-02,PASS,,0.41,N
BATCH-2024-3985,2023-01-28,QC-06,PASS,,0.41,N
BATCH-2024-3986,2023-08-25,QC-03,PASS,,0.06,N
BATCH-2024-3987,2023-08-28,QC-06,PASS,,0.34,N
BATCH-2024-3988,2023-11-30,QC-08,PASS,,0.08,N
BATCH-2024-3989,2024-01-24,QC-05,PASS,,0.03,N
BATCH-2024-3990,2023-11-30,QC-06,PASS,,0.49,N
BATCH-2024-3991,2023-01-03,QC-06,FAIL,surface delamination,1.3,N
BATCH-2024-3992,2024-04-24,QC-02,PASS,,0.37,N
BATCH-2024-3993,2023-04-25,QC-03,FAIL,dimensional_deviation,4.0,N
BATCH-2024-3994,2023-04-29,QC-02,PASS,,0.24,Y
BATCH-2024-3995,2024-02-04,QC-01,PASS,,0.13,N
BATCH-2024-3996,2023-05-23,QC-02,PASS,,0.37,N
BATCH-2024-3997,2023-12-28,QC-08,PASS,,0.45,N
BATCH-2024-3998,2023-06-27,QC-04,PASS,,0.42,N
BATCH-2024-3999,2023-07-31,QC-01,PASS,,0.25,N
BATCH-2024-4000,2023-01-01,QC-05,PASS,,0.28,N
BATCH-2024-4001,2023-04-02,QC-02,PASS,,0.34,N
BATCH-2024-4002,2023-05-13,QC-02,FAIL,dimensional deviation,3.08,N
BATCH-2024-4003,2023-06-30,QC-01,PASS,,0.14,N
BATCH-2024-4004,2024-06-06,QC-04,PASS,,0.26,N
BATCH-2024-4005,2023-12-22,QC-04,PASS,,0.16,Y
BATCH-2024-4006,2023-05-16,QC-02,PASS,,0.09,N
BATCH-2024-4007,2023-12-07,QC-07,PASS,,0.45,N
BATCH-2024-4008,2023-05-17,QC-01,PASS,,0.04,Y
BATCH-2024-4009,2023-11-11,QC-05,PASS,,0.25,Y
BATCH-2024-4010,2023-12-27,QC-05,PASS,,0.46,N
BATCH-2024-4011,2023-07-12,QC-07,PASS,,0.38,Y
BATCH-2024-4012,2023-07-14,QC-02,PASS,,0.01,N
BATCH-2024-4013,2023-07-20,QC-08,PASS,,0.13,N
BATCH-2024-4014,2023-04-12,QC-02,PASS,,0.3,N
BATCH-2024-4015,2023-12-08,QC-06,PASS,,0.47,N
BATCH-2024-4016,2024-06-27,QC-06,PASS,,0.25,Y
BATCH-2024-4017,2024-04-17,QC-07,PASS,,0.09,N
BATCH-2024-4018,2023-07-15,QC-07,PASS,,0.1,N
BATCH-2024-4019,2023-04-26,QC-05,PASS,,0.42,N
BATCH-2024-4020,2023-02-14,QC-02,PASS,,0.01,N
BATCH-2024-4021,2023-06-23,QC-02,PASS,,0.11,Y
BATCH-2024-4022,2023-08-26,QC-04,PASS,,0.23,Y
BATCH-2024-4023,2024-01-02,QC-07,PASS,,0.17,N
BATCH-2024-4024,2023-10-29,QC-04,FAIL,DimDev,4.31,N
BATCH-2024-4025,2023-03-03,QC-03,PASS,,0.2,N
BATCH-2024-4026,2023-10-09,QC-06,PASS,,0.16,N
BATCH-2024-4027,2023-10-05,QC-01,PASS,,0.45,N
BATCH-2024-4028,2023-06-13,QC-08,PASS,,0.29,Y
BATCH-2024-4029,2023-03-05,QC-08,FAIL,dim_deviation,2.43,Y
BATCH-2024-4030,2024-06-15,QC-07,PASS,,0.03,N
BATCH-2024-4031,2024-01-08,QC-07,PASS,,0.1,N
BATCH-2024-4032,2023-02-27,QC-01,PASS,,0.48,Y
BATCH-2024-4033,2023-09-05,QC-01,PASS,,0.16,N
BATCH-2024-4034,2023-04-23,QC-06,PASS,,0.11,N
BATCH-2024-4035,2023-10-27,QC-01,PASS,,0.21,N
BATCH-2024-4036,2023-03-29,QC-08,PASS,,0.48,Y
BATCH-2024-4037,2023-10-09,QC-06,PASS,,0.15,N
BATCH-2024-4038,2023-03-21,QC-06,PASS,,0.12,N
BATCH-2024-4039,2024-02-26,QC-01,PASS,,0.25,Y
BATCH-2024-4040,2023-06-27,QC-03,PASS,,0.02,N
BATCH-2024-4041,2023-10-10,QC-06,PASS,,0.16,N
BATCH-2024-4042,2023-11-13,QC-05,PASS,,0.23,N
BATCH-2024-4043,2023-07-04,QC-06,PASS,,0.1,Y
BATCH-2024-4044,2023-10-24,QC-07,PASS,,0.35,N
BATCH-2024-4045,2023-05-08,QC-08,PASS,,0.45,N
BATCH-2024-4046,2024-02-12,QC-06,PASS,,0.06,N
BATCH-2024-4047,2023-03-22,QC-08,PASS,,0.04,N
BATCH-2024-4048,2024-05-21,QC-08,PASS,,0.37,N
BATCH-2024-4049,2023-11-19,QC-08,PASS,,0.08,N
BATCH-2024-4050,2023-02-05,QC-02,PASS,,0.39,N
BATCH-2024-4051,2023-04-26,QC-02,PASS,,0.05,N
BATCH-2024-4052,2023-03-13,QC-04,PASS,,0.03,N
BATCH-2024-4053,2024-01-25,QC-01,PASS,,0.44,N
BATCH-2024-4054,2023-07-21,QC-02,PASS,,0.2,N
BATCH-2024-4055,2023-09-11,QC-07,PASS,,0.0,N
BATCH-2024-4056,2024-03-10,QC-04,PASS,,0.3,N
BATCH-2024-4057,2023-05-06,QC-08,PASS,,0.21,N
BATCH-2024-4058,2024-04-13,QC-05,PASS,,0.01,N
BATCH-2024-4059,2023-09-07,QC-03,PASS,,0.36,N
BATCH-2024-4060,2023-11-13,QC-01,PASS,,0.31,N
BATCH-2024-4061,2023-03-20,QC-07,PASS,,0.07,N
BATCH-2024-4062,2023-03-02,QC-02,PASS,,0.11,Y
BATCH-2024-4063,2023-06-12,QC-02,PASS,,0.48,Y
BATCH-2024-4064,2023-11-25,QC-04,PASS,,0.5,Y
BATCH-2024-4065,2023-11-11,QC-05,PASS,,0.35,N
BATCH-2024-4066,2023-12-30,QC-06,PASS,,0.22,N
BATCH-2024-4067,2024-02-10,QC-06,PASS,,0.35,N
BATCH-2024-4068,2023-06-21,QC-02,PASS,,0.16,Y
BATCH-2024-4069,2023-12-14,QC-05,PASS,,0.44,N
BATCH-2024-4070,2024-05-10,QC-02,PASS,,0.12,N
BATCH-2024-4071,2023-02-05,QC-07,PASS,,0.17,Y
BATCH-2024-4072,2023-02-18,QC-05,PASS,,0.35,N
BATCH-2024-4073,2024-05-03,QC-07,PASS,,0.5,Y
BATCH-2024-4074,2023-01-10,QC-03,PASS,,0.35,N
BATCH-2024-4075,2024-05-09,QC-05,PASS,,0.08,N
BATCH-2024-4076,2023-09-29,QC-03,PASS,,0.37,N
BATCH-2024-4077,2023-01-20,QC-05,PASS,,0.16,Y
BATCH-2024-4078,2023-10-26,QC-06,PASS,,0.39,N
BATCH-2024-4079,2024-06-05,QC-04,PASS,,0.2,Y
BATCH-2024-4080,2023-10-14,QC-04,PASS,,0.3,N
BATCH-2024-4081,2024-05-13,QC-03,PASS,,0.46,N
BATCH-2024-4082,2023-07-21,QC-01,PASS,,0.22,N
BATCH-2024-4083,2024-01-26,QC-02,PASS,,0.19,Y
BATCH-2024-4084,2023-11-10,QC-03,PASS,,0.19,N
BATCH-2024-4085,2024-04-25,QC-08,PASS,,0.42,N
BATCH-2024-4086,2024-05-16,QC-07,PASS,,0.17,N
BATCH-2024-4087,2024-05-26,QC-03,PASS,,0.46,N
BATCH-2024-4088,2023-05-21,QC-05,PASS,,0.41,N
BATCH-2024-4089,2023-08-21,QC-08,PASS,,0.48,N
BATCH-2024-4090,2023-02-26,QC-03,PASS,,0.08,N
BATCH-2024-4091,2023-12-20,QC-03,PASS,,0.33,Y
BATCH-2024-4092,2024-04-14,QC-02,PASS,,0.02,Y
BATCH-2024-4093,2023-06-18,QC-03,PASS,,0.16,N
BATCH-2024-4094,2024-02-12,QC-03,PASS,,0.1,N
BATCH-2024-4095,2023-12-06,QC-05,PASS,,0.05,N
BATCH-2024-4096,2024-02-21,QC-08,PASS,,0.37,Y
BATCH-2024-4097,2023-08-23,QC-04,PASS,,0.33,Y
BATCH-2024-4098,2023-06-04,QC-02,PASS,,0.38,Y
BATCH-2024-4099,2023-08-28,QC-01,FAIL,dimensional_deviation,3.75,N
BATCH-2024-4100,2023-07-18,QC-06,PASS,,0.01,N
BATCH-2024-4101,2023-09-11,QC-05,PASS,,0.46,N
BATCH-2024-4102,2023-04-02,QC-08,FAIL,dimensional_deviation,1.21,N
BATCH-2024-4103,2023-11-03,QC-08,PASS,,0.23,N
BATCH-2024-4104,2023-05-24,QC-08,PASS,,0.37,N
BATCH-2024-4105,2023-03-09,QC-02,PASS,,0.12,N
BATCH-2024-4106,2024-04-01,QC-06,PASS,,0.28,Y
BATCH-2024-4107,2023-05-18,QC-08,PASS,,0.27,Y
BATCH-2024-4108,2023-12-02,QC-06,PASS,,0.13,N
BATCH-2024-4109,2024-05-03,QC-03,PASS,,0.25,N
BATCH-2024-4110,2024-03-19,QC-08,PASS,,0.42,Y
BATCH-2024-4111,2024-04-01,QC-08,PASS,,0.26,N
BATCH-2024-4112,2023-05-02,QC-02,PASS,,0.39,N
BATCH-2024-4113,2023-06-21,QC-08,PASS,,0.25,N
BATCH-2024-4114,2024-04-03,QC-02,PASS,,0.13,N
BATCH-2024-4115,2023-03-23,QC-01,PASS,,0.24,N
BATCH-2024-4116,2023-09-09,QC-01,PASS,,0.22,Y
BATCH-2024-4117,2024-01-03,QC-08,PASS,,0.39,N
BATCH-2024-4118,2023-06-01,QC-04,PASS,,0.15,Y
BATCH-2024-4119,2023-08-04,QC-08,PASS,,0.1,N
BATCH-2024-4120,2023-10-24,QC-07,PASS,,0.43,N
BATCH-2024-4121,2023-11-04,QC-03,PASS,,0.19,Y
BATCH-2024-4122,2024-01-22,QC-07,PASS,,0.27,N
BATCH-2024-4123,2024-03-25,QC-01,PASS,,0.41,N
BATCH-2024-4124,2023-03-06,QC-05,PASS,,0.49,N
BATCH-2024-4125,2023-01-27,QC-03,PASS,,0.08,Y
BATCH-2024-4126,2023-04-03,QC-07,PASS,,0.02,N
BATCH-2024-4127,2023-08-03,QC-07,PASS,,0.43,Y
BATCH-2024-4128,2024-06-18,QC-06,PASS,,0.16,N
BATCH-2024-4129,2023-12-16,QC-04,PASS,,0.22,Y
BATCH-2024-4130,2023-05-24,QC-05,PASS,,0.17,N
BATCH-2024-4131,2023-02-11,QC-03,PASS,,0.14,Y
BATCH-2024-4132,2024-04-04,QC-01,PASS,,0.41,N
BATCH-2024-4133,2023-09-03,QC-07,PASS,,0.44,N
BATCH-2024-4134,2023-01-18,QC-03,PASS,,0.3,N
BATCH-2024-4135,2024-02-08,QC-06,PASS,,0.0,N
BATCH-2024-4136,2024-04-28,QC-05,PASS,,0.18,Y
BATCH-2024-4137,2023-06-23,QC-06,PASS,,0.18,N
BATCH-2024-4138,2023-12-08,QC-02,PASS,,0.21,Y
BATCH-2024-4139,2023-08-16,QC-07,PASS,,0.16,Y
BATCH-2024-4140,2023-11-20,QC-04,PASS,,0.38,N
BATCH-2024-4141,2023-03-26,QC-03,PASS,,0.18,N
BATCH-2024-4142,2024-01-24,QC-06,PASS,,0.12,N
BATCH-2024-4143,2023-07-22,QC-04,PASS,,0.4,Y
BATCH-2024-4144,2023-08-12,QC-03,PASS,,0.41,Y
BATCH-2024-4145,2024-05-22,QC-08,PASS,,0.31,Y
BATCH-2024-4146,2024-01-09,QC-05,PASS,,0.1,Y
BATCH-2024-4147,2024-01-20,QC-01,PASS,,0.16,N
BATCH-2024-4148,2023-09-15,QC-06,PASS,,0.32,N
BATCH-2024-4149,2023-07-21,QC-07,PASS,,0.09,Y
BATCH-2024-4150,2024-01-19,QC-02,PASS,,0.16,N
BATCH-2024-4151,2024-06-24,QC-05,PASS,,0.07,Y
BATCH-2024-4152,2023-09-13,QC-01,PASS,,0.2,N
BATCH-2024-4153,2023-07-01,QC-05,PASS,,0.01,N
BATCH-2024-4154,2023-05-08,QC-07,PASS,,0.48,Y
BATCH-2024-4155,2023-07-24,QC-01,PASS,,0.43,N
BATCH-2024-4156,2024-02-02,QC-07,PASS,,0.41,N
BATCH-2024-4157,2023-08-03,QC-04,PASS,,0.03,N
BATCH-2024-4158,2023-03-09,QC-02,PASS,,0.48,N
BATCH-2024-4159,2024-01-05,QC-04,PASS,,0.31,N
BATCH-2024-4160,2024-04-06,QC-07,PASS,,0.28,N
BATCH-2024-4161,2023-06-20,QC-06,PASS,,0.12,N
BATCH-2024-4162,2023-01-19,QC-01,PASS,,0.19,Y
BATCH-2024-4163,2024-04-26,QC-07,PASS,,0.11,N
BATCH-2024-4164,2023-03-16,QC-02,PASS,,0.06,Y
BATCH-2024-4165,2023-01-18,QC-08,PASS,,0.07,N
BATCH-2024-4166,2023-09-02,QC-06,PASS,,0.11,Y
BATCH-2024-4167,2023-01-13,QC-07,PASS,,0.45,N
BATCH-2024-4168,2023-07-26,QC-03,PASS,,0.34,N
BATCH-2024-4169,2024-02-02,QC-08,PASS,,0.13,N
BATCH-2024-4170,2024-06-23,QC-04,PASS,,0.15,N
BATCH-2024-4171,2024-04-29,QC-08,PASS,,0.28,N
BATCH-2024-4172,2023-10-01,QC-07,PASS,,0.42,N
BATCH-2024-4173,2024-03-02,QC-01,PASS,,0.25,N
BATCH-2024-4174,2023-05-11,QC-05,PASS,,0.05,N
BATCH-2024-4175,2024-01-11,QC-07,PASS,,0.01,Y
BATCH-2024-4176,2023-01-10,QC-02,PASS,,0.15,N
BATCH-2024-4177,2023-02-12,QC-02,PASS,,0.29,N
BATCH-2024-4178,2024-06-05,QC-04,FAIL,SurfDeLam,2.44,N
BATCH-2024-4179,2024-03-12,QC-08,PASS,,0.03,Y
BATCH-2024-4180,2024-05-06,QC-01,PASS,,0.44,N
BATCH-2024-4181,2024-02-25,QC-02,PASS,,0.07,N
BATCH-2024-4182,2024-05-21,QC-06,PASS,,0.06,N
BATCH-2024-4183,2024-06-08,QC-05,PASS,,0.09,N
BATCH-2024-4184,2023-07-09,QC-03,PASS,,0.21,N
BATCH-2024-4185,2023-03-01,QC-06,PASS,,0.48,Y
BATCH-2024-4186,2023-01-09,QC-05,PASS,,0.17,N
BATCH-2024-4187,2023-10-05,QC-02,PASS,,0.32,N
BATCH-2024-4188,2024-06-18,QC-08,PASS,,0.13,N
BATCH-2024-4189,2024-06-10,QC-07,FAIL,dim_deviation,1.07,N
BATCH-2024-4190,2024-02-29,QC-07,PASS,,0.03,Y
BATCH-2024-4191,2024-04-24,QC-07,PASS,,0.35,N
BATCH-2024-4192,2024-04-09,QC-02,PASS,,0.04,Y
BATCH-2024-4193,2023-05-13,QC-07,PASS,,0.29,N
BATCH-2024-4194,2024-02-06,QC-08,PASS,,0.1,N
BATCH-2024-4195,2023-11-27,QC-05,PASS,,0.31,N
BATCH-2024-4196,2024-03-09,QC-03,PASS,,0.17,N
BATCH-2024-4197,2024-04-24,QC-08,PASS,,0.13,Y
BATCH-2024-4198,2023-12-09,QC-06,PASS,,0.28,Y
BATCH-2024-4199,2024-05-13,QC-01,PASS,,0.34,Y
BATCH-2024-4200,2024-01-02,QC-07,FAIL,DimDev,2.68,N
BATCH-2024-4201,2023-02-06,QC-04,PASS,,0.5,N
BATCH-2024-4202,2023-04-29,QC-02,PASS,,0.37,N
BATCH-2024-4203,2023-11-21,QC-08,PASS,,0.44,N
BATCH-2024-4204,2023-07-04,QC-06,PASS,,0.08,N
BATCH-2024-4205,2023-04-28,QC-02,PASS,,0.2,N
BATCH-2024-4206,2023-08-21,QC-01,PASS,,0.06,Y
BATCH-2024-4207,2024-02-15,QC-02,PASS,,0.03,N
BATCH-2024-4208,2023-09-14,QC-08,PASS,,0.06,Y
BATCH-2024-4209,2023-08-08,QC-08,PASS,,0.38,N
BATCH-2024-4210,2023-02-02,QC-03,PASS,,0.02,N
BATCH-2024-4211,2023-01-07,QC-06,PASS,,0.08,Y
BATCH-2024-4212,2023-03-30,QC-02,PASS,,0.13,N
BATCH-2024-4213,2023-03-15,QC-02,PASS,,0.02,N
BATCH-2024-4214,2024-04-22,QC-03,PASS,,0.48,N
BATCH-2024-4215,2023-03-12,QC-08,PASS,,0.31,N
BATCH-2024-4216,2024-02-28,QC-06,PASS,,0.06,N
BATCH-2024-4217,2023-02-24,QC-02,PASS,,0.17,Y
BATCH-2024-4218,2023-04-27,QC-04,PASS,,0.03,N
BATCH-2024-4219,2024-06-01,QC-02,PASS,,0.02,N
BATCH-2024-4220,2024-02-11,QC-04,PASS,,0.21,N
BATCH-2024-4221,2023-07-12,QC-05,PASS,,0.16,N
BATCH-2024-4222,2023-11-30,QC-06,PASS,,0.34,N
BATCH-2024-4223,2024-03-22,QC-04,PASS,,0.22,N
BATCH-2024-4224,2024-03-23,QC-07,PASS,,0.26,N
BATCH-2024-4225,2023-09-25,QC-03,PASS,,0.48,N
BATCH-2024-4226,2024-03-30,QC-06,PASS,,0.04,N
BATCH-2024-4227,2024-03-10,QC-08,PASS,,0.37,N
BATCH-2024-4228,2023-05-22,QC-02,PASS,,0.21,Y
BATCH-2024-4229,2023-08-22,QC-06,PASS,,0.46,Y
BATCH-2024-4230,2024-05-11,QC-06,FAIL,dimensional_deviation,1.1,N
BATCH-2024-4231,2023-01-06,QC-08,PASS,,0.42,N
BATCH-2024-4232,2023-09-23,QC-06,FAIL,surf_delamination,2.43,N
BATCH-2024-4233,2023-10-07,QC-03,PASS,,0.45,N
BATCH-2024-4234,2023-08-18,QC-02,PASS,,0.33,N
BATCH-2024-4235,2024-03-27,QC-06,PASS,,0.33,N
BATCH-2024-4236,2024-03-15,QC-08,PASS,,0.22,N
BATCH-2024-4237,2024-03-11,QC-01,PASS,,0.24,N
BATCH-2024-4238,2024-04-11,QC-03,PASS,,0.26,N
BATCH-2024-4239,2023-06-25,QC-06,PASS,,0.03,N
BATCH-2024-4240,2023-02-06,QC-01,PASS,,0.4,N
BATCH-2024-4241,2024-03-31,QC-01,PASS,,0.03,N
BATCH-2024-4242,2023-06-18,QC-05,FAIL,dim_deviation,1.16,Y
BATCH-2024-4243,2024-03-22,QC-07,PASS,,0.33,N
BATCH-2024-4244,2024-01-21,QC-05,FAIL,EdgeCrack,0.68,N
BATCH-2024-4245,2024-03-11,QC-07,PASS,,0.26,N
BATCH-2024-4246,2023-07-20,QC-02,PASS,,0.0,N
BATCH-2024-4247,2024-01-12,QC-08,PASS,,0.38,Y
BATCH-2024-4248,2024-03-26,QC-06,PASS,,0.19,N
BATCH-2024-4249,2023-04-05,QC-03,PASS,,0.1,N
BATCH-2024-4250,2023-06-06,QC-07,PASS,,0.48,N
BATCH-2024-4251,2023-08-11,QC-07,PASS,,0.31,Y
BATCH-2024-4252,2023-07-29,QC-06,PASS,,0.06,N
BATCH-2024-4253,2023-11-29,QC-05,PASS,,0.14,Y
BATCH-2024-4254,2023-07-09,QC-06,PASS,,0.5,N
BATCH-2024-4255,2024-06-08,QC-02,PASS,,0.03,N
BATCH-2024-4256,2024-05-12,QC-08,PASS,,0.25,N
BATCH-2024-4257,2024-04-12,QC-04,PASS,,0.27,N
BATCH-2024-4258,2023-07-25,QC-06,FAIL,surface_delamination,0.51,N
BATCH-2024-4259,2023-12-02,QC-03,PASS,,0.47,N
BATCH-2024-4260,2024-03-19,QC-04,PASS,,0.03,Y
BATCH-2024-4261,2023-02-02,QC-07,PASS,,0.39,N
BATCH-2024-4262,2024-02-19,QC-07,PASS,,0.04,N
BATCH-2024-4263,2023-08-12,QC-06,PASS,,0.49,Y
BATCH-2024-4264,2024-06-15,QC-01,PASS,,0.45,Y
BATCH-2024-4265,2023-12-10,QC-08,PASS,,0.35,N
BATCH-2024-4266,2023-10-12,QC-02,FAIL,dim_deviation,3.8,N
BATCH-2024-4267,2023-06-05,QC-03,PASS,,0.27,N
BATCH-2024-4268,2023-11-30,QC-02,PASS,,0.17,N
BATCH-2024-4269,2023-06-12,QC-06,PASS,,0.44,N
BATCH-2024-4270,2023-12-30,QC-08,PASS,,0.29,Y
BATCH-2024-4271,2024-02-24,QC-01,PASS,,0.49,N
BATCH-2024-4272,2024-03-09,QC-07,PASS,,0.11,Y
BATCH-2024-4273,2023-08-28,QC-05,PASS,,0.32,N
BATCH-2024-4274,2024-05-17,QC-02,PASS,,0.07,N
BATCH-2024-4275,2023-01-09,QC-05,PASS,,0.48,N
BATCH-2024-4276,2023-06-29,QC-08,PASS,,0.26,N
BATCH-2024-4277,2023-05-06,QC-07,PASS,,0.31,N
BATCH-2024-4278,2024-04-30,QC-04,PASS,,0.1,Y
BATCH-2024-4279,2023-02-02,QC-07,PASS,,0.02,N
BATCH-2024-4280,2023-03-27,QC-04,PASS,,0.48,Y
BATCH-2024-4281,2023-10-15,QC-01,PASS,,0.01,N
BATCH-2024-4282,2024-04-22,QC-07,PASS,,0.06,N
BATCH-2024-4283,2023-04-17,QC-07,PASS,,0.02,N
BATCH-2024-4284,2023-03-18,QC-06,PASS,,0.04,N
BATCH-2024-4285,2024-03-04,QC-08,PASS,,0.02,N
BATCH-2024-4286,2023-10-26,QC-06,PASS,,0.04,N
BATCH-2024-4287,2024-03-14,QC-03,PASS,,0.34,Y
BATCH-2024-4288,2024-02-24,QC-02,PASS,,0.1,N
BATCH-2024-4289,2024-06-04,QC-05,PASS,,0.13,N
BATCH-2024-4290,2024-03-21,QC-04,PASS,,0.32,N
BATCH-2024-4291,2023-07-06,QC-04,PASS,,0.32,N
BATCH-2024-4292,2024-03-02,QC-04,PASS,,0.38,N
BATCH-2024-4293,2023-06-17,QC-07,PASS,,0.28,N
BATCH-2024-4294,2023-08-01,QC-06,PASS,,0.43,N
BATCH-2024-4295,2023-06-21,QC-08,PASS,,0.33,N
BATCH-2024-4296,2023-02-08,QC-08,PASS,,0.26,N
BATCH-2024-4297,2023-02-17,QC-07,PASS,,0.45,N
BATCH-2024-4298,2023-06-19,QC-06,PASS,,0.18,N
BATCH-2024-4299,2023-03-12,QC-08,PASS,,0.17,N
BATCH-2024-4300,2023-09-04,QC-03,PASS,,0.47,N
BATCH-2024-4301,2024-04-30,QC-07,PASS,,0.13,Y
BATCH-2024-4302,2023-09-14,QC-03,FAIL,surf-delam,4.17,N
BATCH-2024-4303,2023-02-09,QC-08,PASS,,0.38,Y
BATCH-2024-4304,2024-04-17,QC-03,PASS,,0.04,N
BATCH-2024-4305,2023-01-01,QC-03,PASS,,0.03,Y
BATCH-2024-4306,2024-02-17,QC-05,PASS,,0.35,N
BATCH-2024-4307,2023-05-13,QC-04,PASS,,0.47,N
BATCH-2024-4308,2024-02-25,QC-01,PASS,,0.24,Y
BATCH-2024-4309,2023-01-09,QC-05,PASS,,0.38,N
BATCH-2024-4310,2024-06-29,QC-02,PASS,,0.38,N
BATCH-2024-4311,2023-12-08,QC-01,PASS,,0.21,N
BATCH-2024-4312,2023-08-03,QC-01,PASS,,0.5,N
BATCH-2024-4313,2024-04-23,QC-01,PASS,,0.47,N
BATCH-2024-4314,2024-04-15,QC-04,PASS,,0.08,Y
BATCH-2024-4315,2024-06-07,QC-06,PASS,,0.31,N
BATCH-2024-4316,2024-02-04,QC-04,PASS,,0.15,Y
BATCH-2024-4317,2023-12-14,QC-02,PASS,,0.5,Y
BATCH-2024-4318,2023-08-11,QC-08,PASS,,0.27,N
BATCH-2024-4319,2024-03-15,QC-01,PASS,,0.42,Y
BATCH-2024-4320,2023-11-03,QC-03,PASS,,0.44,N
BATCH-2024-4321,2024-06-15,QC-01,PASS,,0.26,N
BATCH-2024-4322,2024-06-06,QC-05,PASS,,0.25,N
BATCH-2024-4323,2024-01-14,QC-01,PASS,,0.5,Y
BATCH-2024-4324,2024-06-25,QC-04,PASS,,0.14,N
BATCH-2024-4325,2023-06-23,QC-07,PASS,,0.42,N
BATCH-2024-4326,2024-05-05,QC-01,PASS,,0.26,N
BATCH-2024-4327,2023-01-05,QC-08,PASS,,0.22,N
BATCH-2024-4328,2023-02-19,QC-02,PASS,,0.28,N
BATCH-2024-4329,2023-10-04,QC-02,FAIL,EdgeCrack,4.36,Y
BATCH-2024-4330,2024-02-04,QC-03,FAIL,Surface Delamination,4.25,Y
BATCH-2024-4331,2023-07-29,QC-03,PASS,,0.4,N
BATCH-2024-4332,2024-01-06,QC-02,PASS,,0.06,N
BATCH-2024-4333,2023-08-06,QC-03,PASS,,0.32,N
