dispatch_date,order_id,customer_id,product_type,quantity,batch_ref,vehicle_number
2023-09-28,D-1778,OEM-BAJAJ,Clutch Assembly,352,"BATCH-2023-3678,BATCH-2024-3951",MH12-4899
2024-01-31,D-1779,OEM-TATA,Brake Pad Type A,669,BATCH-2023-2913,MH12-6766
2023-06-22,D-1780,OEM-BAJAJ,Brake Pad Type B,245,BATCH-2023-5056,MH12-4654
2024-06-29,D-1781,OEM-MAHINDRA,Brake Pad Type A,873,"BATCH-2024-4567,BATCH-2024-4181",MH12-5908
2024-02-06,D-1782,OEM-BAJAJ,Brake Pad Type A,741,BATCH-2024-1466,MH12-7228
2024-02-23,D-1783,OEM-BAJAJ,Clutch Assembly,720,BATCH-2024-0172,MH12-7775
2023-10-04,D-1784,OEM-MAHINDRA,Brake Pad Type A,392,BATCH-2024-4720,MH12-6259
2024-01-16,D-1785,OEM-TATA,Brake Pad Type A,276,BATCH-2024-1217,MH12-5940
2023-11-26,D-1786,OEM-TATA,Brake Pad Type B,383,BATCH-2023-4366,MH12-3249
2024-02-05,D-1787,OEM-BAJAJ,Brake Pad Type B,335,BATCH-2023-4750,MH12-8840
2024-06-27,D-1788,OEM-MAHINDRA,Clutch Assembly,545,"BATCH-2024-1491,BATCH-2023-3346",MH12-7366
2023-05-03,D-1789,OEM-MAHINDRA,Clutch Assembly,236,BATCH-2024-4132,MH12-2353
2023-08-28,D-1790,OEM-TATA,Brake Pad Type A,636,BATCH-2024-1094,MH12-4471
2023-08-23,D-1791,OEM-MAHINDRA,Brake Pad Type A,387,BATCH-2023-3297,MH12-8766
2024-01-14,D-1792,OEM-MAHINDRA,Brake Pad Type A,559,BATCH-2024-2827,MH12-4800
2023-10-10,D-1793,OEM-BAJAJ,Brake Pad Type A,972,BATCH-2024-4752,MH12-6234
2023-10-10,D-1794,OEM-BAJAJ,Clutch Assembly,658,"BATCH-2023-3566,BATCH-2024-3905",MH12-3451
2023-09-03,D-1795,OEM-BAJAJ,Clutch Assembly,713,"BATCH-2024-2549,BATCH-2024-5376",MH12-4274
2023-03-20,D-1796,OEM-BAJAJ,Brake Pad Type A,385,BATCH-2024-0793,MH12-1473
2024-03-16,D-1797,OEM-MAHINDRA,Clutch Assembly,749,BATCH-2024-0481,MH12-2433
2024-01-21,D-1798,OEM-BAJAJ,Brake Pad Type A,585,BATCH-2023-0639,MH12-8686
2024-06-07,D-1799,OEM-MAHINDRA,Brake Pad Type B,607,BATCH-2024-5170,MH12-5350
2023-04-28,D-1800,OEM-BAJAJ,Brake Pad Type A,712,BATCH-2024-2069,MH12-7283
2024-02-27,D-1801,OEM-BAJAJ,Clutch Assembly,971,BATCH-2024-2344,MH12-6982
2023-09-20,D-1802,OEM-TATA,Brake Pad Type A,744,BATCH-2024-0996,MH12-8244
2023-12-06,D-1803,OEM-MAHINDRA,Brake Pad Type B,555,BATCH-2023-3198,MH12-7546
2023-03-01,D-1804,OEM-MAHINDRA,Brake Pad Type A,450,BATCH-2023-0330,MH12-2918
2024-04-07,D-1805,OEM-BAJAJ,Clutch Assembly,595,BATCH-2023-3828,MH12-7075
2024-07-10,D-1806,OEM-MAHINDRA,Brake Pad Type B,572,BATCH-2024-4619,MH12-2308
2023-01-31,D-1807,OEM-BAJAJ,Clutch Assembly,853,BATCH-2024-2247,MH12-4596
2024-07-12,D-1808,OEM-MAHINDRA,Brake Pad Type B,899,BATCH-2024-4121,MH12-1454
2024-06-26,D-1809,OEM-BAJAJ,Brake Pad Type B,660,BATCH-2023-3584,MH12-1941
2023-02-25,D-1810,OEM-BAJAJ,Brake Pad Type A,675,BATCH-2023-2885,MH12-7271
2024-02-17,D-1811,OEM-BAJAJ,Brake Pad Type B,868,BATCH-2024-1899,MH12-3021
2023-03-27,D-1812,OEM-TATA,Brake Pad Type A,399,BATCH-2024-2500,MH12-3825
2023-02-21,D-1813,OEM-TATA,Clutch Assembly,486,BATCH-2024-0255,MH12-2801
2024-03-17,D-1814,OEM-TATA,Brake Pad Type A,577,BATCH-2024-1530,MH12-7998
2023-02-27,D-1815,OEM-MAHINDRA,Clutch Assembly,363,BATCH-2023-4615,MH12-5921
2024-07-08,D-1816,OEM-BAJAJ,Brake Pad Type A,831,BATCH-2024-2346,MH12-5739
2024-07-14,D-1817,OEM-MAHINDRA,Brake Pad Type A,488,BATCH-2023-1252,MH12-3585
2024-04-03,D-1818,OEM-TATA,Brake Pad Type B,294,BATCH-2023-2191,MH12-5769
2023-03-03,D-1819,OEM-TATA,Clutch Assembly,294,BATCH-2024-3276,MH12-3644
2023-02-04,D-1820,OEM-BAJAJ,Brake Pad Type B,213,"BATCH-2024-2425,BATCH-2023-0569",MH12-2683
2024-01-05,D-1821,OEM-BAJAJ,Brake Pad Type A,943,"BATCH-2024-0480,BATCH-2023-0349",MH12-7527
2023-10-29,D-1822,OEM-MAHINDRA,Brake Pad Type A,297,BATCH-2024-0816,MH12-4280
2024-01-16,D-1823,OEM-BAJAJ,Brake Pad Type B,683,BATCH-2024-2815,MH12-3687
2024-02-24,D-1824,OEM-TATA,Brake Pad Type B,273,BATCH-2023-0809,MH12-5146
2024-01-15,D-1825,OEM-BAJAJ,Brake Pad Type A,622,BATCH-2024-2499,MH12-5299
2024-04-20,D-1826,OEM-MAHINDRA,Clutch Assembly,909,BATCH-2023-0685,MH12-1163
2023-05-08,D-1827,OEM-MAHINDRA,Brake Pad Type A,836,BATCH-2024-4602,MH12-4985
2023-04-06,D-1828,OEM-MAHINDRA,Brake Pad Type A,896,BATCH-2024-3055,MH12-8648
2023-12-08,D-1829,OEM-TATA,Brake Pad Type A,450,BATCH-2024-2676,MH12-3447
2024-04-29,D-1830,OEM-BAJAJ,Brake Pad Type A,743,BATCH-2023-3746,MH12-1180
2023-08-05,D-1831,OEM-TATA,Clutch Assembly,882,BATCH-2023-5155,MH12-3512
2024-04-13,D-1832,OEM-BAJAJ,Brake Pad Type A,612,BATCH-2023-4422,MH12-5678
2023-05-16,D-1833,OEM-TATA,Brake Pad Type B,422,BATCH-2023-1265,MH12-1243
2023-10-27,D-1834,OEM-MAHINDRA,Brake Pad Type B,893,BATCH-2024-4151,MH12-5871
2023-11-15,D-1835,OEM-TATA,Brake Pad Type A,943,BATCH-2023-1538,MH12-1935
2024-06-08,D-1836,OEM-MAHINDRA,Clutch Assembly,796,"BATCH-2024-1211,BATCH-2024-3112",MH12-3532
2023-11-16,D-1837,OEM-BAJAJ,Brake Pad Type A,646,BATCH-2023-2892,MH12-2030
2023-06-13,D-1838,OEM-TATA,Brake Pad Type B,368,BATCH-2023-1414,MH12-7508
2023-12-11,D-1839,OEM-MAHINDRA,Brake Pad Type A,676,BATCH-2024-3428,MH12-4857
2023-04-22,D-1840,OEM-BAJAJ,Clutch Assembly,739,BATCH-2023-0490,MH12-8943
2023-09-15,D-1841,OEM-BAJAJ,Clutch Assembly,518,BATCH-2024-0802,MH12-6744
2023-08-06,D-1842,OEM-TATA,Brake Pad Type B,433,BATCH-2024-2583,MH12-7567
2024-07-06,D-1843,OEM-MAHINDRA,Clutch Assembly,681,"BATCH-2024-0450,BATCH-2023-4421",MH12-1142
2023-03-11,D-1844,OEM-MAHINDRA,Brake Pad Type A,384,BATCH-2023-4451,MH12-2873
2024-06-01,D-1845,OEM-MAHINDRA,Clutch Assembly,613,BATCH-2024-0570,MH12-7055
2023-11-10,D-1846,OEM-BAJAJ,Clutch Assembly,745,BATCH-2024-3306,MH12-3351
2023-08-19,D-1847,OEM-TATA,Brake Pad Type A,254,BATCH-2023-0500,MH12-3482
2023-08-09,D-1848,OEM-MAHINDRA,Brake Pad Type B,754,BATCH-2024-2431,MH12-5865
2023-04-29,D-1849,OEM-BAJAJ,Brake Pad Type B,858,BATCH-2023-3484,MH12-2025
2024-06-09,D-1850,OEM-BAJAJ,Brake Pad Type B,725,BATCH-2023-1412,MH12-7647
2023-11-06,D-1851,OEM-BAJAJ,Brake Pad Type B,658,BATCH-2024-0548,MH12-1594
2023-05-24,D-1852,OEM-MAHINDRA,Brake Pad Type A,602,BATCH-2023-4955,MH12-7650
2023-12-22,D-1853,OEM-MAHINDRA,Brake Pad Type A,270,"BATCH-2023-1027,BATCH-2024-2503",MH12-9647
2024-06-08,D-1854,OEM-TATA,Brake Pad Type B,336,BATCH-2024-1133,MH12-9157
2023-10-08,D-1855,OEM-MAHINDRA,Brake Pad Type B,612,BATCH-2023-4435,MH12-6474
2023-12-14,D-1856,OEM-MAHINDRA,Brake Pad Type A,608,BATCH-2023-4080,MH12-2527
2023-11-05,D-1857,OEM-MAHINDRA,Clutch Assembly,714,BATCH-2023-0329,MH12-3830
2024-06-16,D-1858,OEM-TATA,Brake Pad Type A,933,BATCH-2023-3779,MH12-1608
2024-05-12,D-1859,OEM-BAJAJ,Brake Pad Type A,639,"BATCH-2023-2068,BATCH-2023-0046",MH12-4734
2023-11-15,D-1860,OEM-MAHINDRA,Brake Pad Type A,901,BATCH-2024-0343,MH12-9495
2024-01-02,D-1861,OEM-TATA,Brake Pad Type A,994,"BATCH-2024-5233,BATCH-2023-1368",MH12-4681
2023-06-05,D-1862,OEM-TATA,Brake Pad Type A,586,BATCH-2023-4531,MH12-2932
2024-01-28,D-1863,OEM-TATA,Brake Pad Type A,366,BATCH-2023-4249,MH12-3636
2023-08-31,D-1864,OEM-MAHINDRA,Brake Pad Type B,472,BATCH-2024-4947,MH12-4318
2023-05-05,D-1865,OEM-BAJAJ,Brake Pad Type B,314,BATCH-2023-1858,MH12-8962
2023-03-20,D-1866,OEM-TATA,Brake Pad Type B,272,BATCH-2024-4217,MH12-4841
2023-06-04,D-1867,OEM-MAHINDRA,Brake Pad Type B,229,BATCH-2024-0486,MH12-2229
2023-12-23,D-1868,OEM-BAJAJ,Clutch Assembly,424,BATCH-2023-2507,MH12-9584
2024-02-06,D-1869,OEM-TATA,Brake Pad Type B,313,BATCH-2024-4798,MH12-4409
2023-06-18,D-1870,OEM-MAHINDRA,Brake Pad Type A,979,BATCH-2024-0207,MH12-2699
2024-04-23,D-1871,OEM-TATA,Brake Pad Type A,412,BATCH-2023-0318,MH12-2694
2023-06-05,D-1872,OEM-BAJAJ,Brake Pad Type A,385,"BATCH-2023-4173,BATCH-2024-4369",MH12-6945
2024-03-04,D-1873,OEM-MAHINDRA,Clutch Assembly,699,BATCH-2024-1662,MH12-3487
2023-09-05,D-1874,OEM-TATA,Brake Pad Type B,719,BATCH-2023-5386,MH12-3995
2024-06-08,D-1875,OEM-BAJAJ,Clutch Assembly,759,BATCH-2024-3528,MH12-7529
2023-11-18,D-1876,OEM-MAHINDRA,Clutch Assembly,811,BATCH-2023-5214,MH12-5172
2024-04-23,D-1877,OEM-BAJAJ,Brake Pad Type A,455,BATCH-2024-4662,MH12-8502
2024-03-12,D-1878,OEM-MAHINDRA,Clutch Assembly,513,BATCH-2023-0748,MH12-4992
2023-10-27,D-1879,OEM-MAHINDRA,Clutch Assembly,933,BATCH-2023-1726,MH12-1246
2023-11-01,D-1880,OEM-BAJAJ,Brake Pad Type A,809,BATCH-2023-3664,MH12-4424
2023-05-21,D-1881,OEM-MAHINDRA,Clutch Assembly,417,BATCH-2023-4108,MH12-6154
2023-05-03,D-1882,OEM-MAHINDRA,Clutch Assembly,894,BATCH-2023-5282,MH12-3606
2024-02-13,D-1883,OEM-TATA,Brake Pad Type A,388,BATCH-2024-2473,MH12-2961
2024-04-08,D-1884,OEM-TATA,Brake Pad Type B,798,BATCH-2023-4807,MH12-4220
2024-03-05,D-1885,OEM-BAJAJ,Clutch Assembly,757,BATCH-2023-3236,MH12-3514
2024-05-15,D-1886,OEM-MAHINDRA,Brake Pad Type A,540,BATCH-2023-3940,MH12-7676
2023-08-02,D-1887,OEM-TATA,Brake Pad Type B,281,BATCH-2024-4916,MH12-5646
2023-07-17,D-1888,OEM-BAJAJ,Brake Pad Type B,904,BATCH-2024-5326,MH12-9083
2024-01-12,D-1889,OEM-TATA,Brake Pad Type B,410,BATCH-2024-4421,MH12-4326
2023-10-13,D-1890,OEM-TATA,Clutch Assembly,378,BATCH-2023-1649,MH12-5902
2024-02-24,D-1891,OEM-TATA,Brake Pad Type A,765,BATCH-2023-3982,MH12-3669
2023-04-01,D-1892,OEM-MAHINDRA,Clutch Assembly,250,BATCH-2023-2603,MH12-8158
2024-06-24,D-1893,OEM-TATA,Clutch Assembly,739,BATCH-2023-0158,MH12-7829
2023-03-11,D-1894,OEM-MAHINDRA,Brake Pad Type B,954,BATCH-2023-0931,MH12-7576
2023-12-23,D-1895,OEM-TATA,Clutch Assembly,600,BATCH-2024-4861,MH12-6592
2023-07-20,D-1896,OEM-MAHINDRA,Brake Pad Type A,737,BATCH-2023-0466,MH12-2251
2023-11-26,D-1897,OEM-MAHINDRA,Brake Pad Type B,497,"BATCH-2023-2273,BATCH-2024-2737",MH12-5531
2024-02-06,D-1898,OEM-TATA,Brake Pad Type A,768,BATCH-2024-1225,MH12-1354
2024-02-17,D-1899,OEM-BAJAJ,Brake Pad Type B,483,"BATCH-2023-2133,BATCH-2024-4389",MH12-3505
2024-06-27,D-1900,OEM-MAHINDRA,Clutch Assembly,805,BATCH-2023-0759,MH12-9531
2023-08-17,D-1901,OEM-TATA,Clutch Assembly,464,BATCH-2023-2460,MH12-8219
2023-09-03,D-1902,OEM-TATA,Brake Pad Type B,986,BATCH-2024-3254,MH12-1502
2023-04-18,D-1903,OEM-MAHINDRA,Clutch Assembly,942,BATCH-2024-5080,MH12-6639
2023-02-09,D-1904,OEM-BAJAJ,Clutch Assembly,291,BATCH-2024-2121,MH12-6891
2024-05-27,D-1905,OEM-TATA,Clutch Assembly,531,BATCH-2024-3321,MH12-8705
2023-08-08,D-1906,OEM-TATA,Clutch Assembly,584,"BATCH-2024-4253,BATCH-2024-0043",MH12-7550
2024-06-15,D-1907,OEM-TATA,Clutch Assembly,717,BATCH-2024-2278,MH12-6366
2023-08-13,D-1908,OEM-TATA,Brake Pad Type A,468,BATCH-2023-2641,MH12-4492
2023-07-07,D-1909,OEM-MAHINDRA,Clutch Assembly,746,BATCH-2023-3884,MH12-3027
2024-01-25,D-1910,OEM-BAJAJ,Clutch Assembly,833,"BATCH-2024-0412,BATCH-2023-1364",MH12-1865
2024-06-10,D-1911,OEM-TATA,Clutch Assembly,253,BATCH-2024-4428,MH12-8534
2023-06-29,D-1912,OEM-MAHINDRA,Brake Pad Type B,505,BATCH-2024-4456,MH12-3318
2024-07-13,D-1913,OEM-BAJAJ,Brake Pad Type B,780,BATCH-2024-4279,MH12-2737
2024-01-06,D-1914,OEM-TATA,Brake Pad Type B,284,"BATCH-2023-0030,BATCH-2023-5132",MH12-3749
2023-10-02,D-1915,OEM-TATA,Brake Pad Type A,701,BATCH-2023-0367,MH12-4088
2024-04-14,D-1916,OEM-BAJAJ,Brake Pad Type A,550,BATCH-2024-5204,MH12-9953
2023-11-18,D-1917,OEM-TATA,Brake Pad Type B,357,BATCH-2023-2126,MH12-6510
2024-07-02,D-1918,OEM-BAJAJ,Brake Pad Type A,337,BATCH-2024-0895,MH12-9351
2023-06-25,D-1919,OEM-TATA,Brake Pad Type B,481,BATCH-2024-0259,MH12-5300
2023-03-24,D-1920,OEM-MAHINDRA,Clutch Assembly,442,BATCH-2023-3214,MH12-8589
2023-03-17,D-1921,OEM-MAHINDRA,Clutch Assembly,769,BATCH-2023-0501,MH12-9078
2024-03-31,D-1922,OEM-TATA,Brake Pad Type A,398,BATCH-2024-0802,MH12-8490
2023-09-19,D-1923,OEM-TATA,Clutch Assembly,256,BATCH-2023-0297,MH12-8647
2024-02-16,D-1924,OEM-MAHINDRA,Brake Pad Type B,241,"BATCH-2024-3902,BATCH-2023-1099",MH12-8733
2023-03-09,D-1925,OEM-BAJAJ,Brake Pad Type A,364,BATCH-2023-3775,MH12-2308
2024-03-14,D-1926,OEM-BAJAJ,Clutch Assembly,982,"BATCH-2024-4779,BATCH-2023-1018",MH12-3685
2024-04-03,D-1927,OEM-TATA,Clutch Assembly,776,BATCH-2023-0296,MH12-2079
2024-02-05,D-1928,OEM-TATA,Brake Pad Type B,661,BATCH-2023-2531,MH12-2645
2023-06-01,D-1929,OEM-BAJAJ,Brake Pad Type B,920,BATCH-2023-1586,MH12-3411
2024-06-18,D-1930,OEM-BAJAJ,Brake Pad Type A,632,BATCH-2024-3139,MH12-3488
2023-02-04,D-1931,OEM-TATA,Brake Pad Type B,693,BATCH-2023-3638,MH12-2508
2023-11-01,D-1932,OEM-TATA,Brake Pad Type A,453,"BATCH-2023-2440,BATCH-2024-0984",MH12-6539
2023-05-10,D-1933,OEM-MAHINDRA,Brake Pad Type B,358,BATCH-2024-4697,MH12-6087
2023-11-21,D-1934,OEM-MAHINDRA,Clutch Assembly,394,BATCH-2023-3739,MH12-2091
2023-08-26,D-1935,OEM-TATA,Brake Pad Type B,796,"BATCH-2024-5229,BATCH-2024-3532",MH12-2394
2024-06-19,D-1936,OEM-BAJAJ,Brake Pad Type B,270,BATCH-2024-5309,MH12-8363
2024-05-27,D-1937,OEM-TATA,Brake Pad Type B,540,BATCH-2023-1898,MH12-9759
2024-04-04,D-1938,OEM-MAHINDRA,Brake Pad Type A,286,BATCH-2023-1469,MH12-8063
2023-03-17,D-1939,OEM-TATA,Brake Pad Type B,796,BATCH-2024-2178,MH12-5719
2024-02-26,D-1940,OEM-MAHINDRA,Clutch Assembly,889,BATCH-2023-2965,MH12-7541
2023-09-22,D-1941,OEM-MAHINDRA,Brake Pad Type A,246,BATCH-2024-0700,MH12-6126
2023-08-14,D-1942,OEM-MAHINDRA,Brake Pad Type B,369,BATCH-2024-1983,MH12-7137
2023-09-10,D-1943,OEM-TATA,Clutch Assembly,511,BATCH-2023-4626,MH12-8126
2024-04-10,D-1944,OEM-MAHINDRA,Brake Pad Type B,431,BATCH-2023-1152,MH12-1260
2024-07-22,D-1945,OEM-BAJAJ,Brake Pad Type B,882,BATCH-2024-4821,MH12-4765
2024-07-24,D-1946,OEM-TATA,Clutch Assembly,360,BATCH-2024-2061,MH12-6968
2024-01-01,D-1947,OEM-BAJAJ,Brake Pad Type A,426,BATCH-2024-0259,MH12-6894
2023-09-10,D-1948,OEM-MAHINDRA,Brake Pad Type B,619,BATCH-2024-2331,MH12-9202
2023-10-11,D-1949,OEM-MAHINDRA,Brake Pad Type A,711,BATCH-2023-3202,MH12-8853
2023-08-11,D-1950,OEM-TATA,Brake Pad Type B,724,BATCH-2024-3723,MH12-9738
2024-03-25,D-1951,OEM-TATA,Clutch Assembly,933,BATCH-2024-3696,MH12-8475
2023-05-18,D-1952,OEM-BAJAJ,Clutch Assembly,348,BATCH-2023-0097,MH12-4799
2023-08-08,D-1953,OEM-MAHINDRA,Brake Pad Type A,365,BATCH-2024-4002,MH12-8866
2024-03-17,D-1954,OEM-TATA,Brake Pad Type A,371,BATCH-2023-1825,MH12-1107
2024-05-17,D-1955,OEM-TATA,Clutch Assembly,775,BATCH-2024-4334,MH12-2175
2024-01-28,D-1956,OEM-MAHINDRA,Brake Pad Type B,652,BATCH-2024-3650,MH12-7310
2024-03-29,D-1957,OEM-TATA,Brake Pad Type A,225,"BATCH-2023-0845,BATCH-2024-4982",MH12-9807
2023-10-04,D-1958,OEM-TATA,Brake Pad Type B,565,BATCH-2023-4890,MH12-1765
2023-02-04,D-1959,OEM-MAHINDRA,Clutch Assembly,953,BATCH-2024-4358,MH12-1843
2024-07-18,D-1960,OEM-MAHINDRA,Brake Pad Type A,366,BATCH-2024-0813,MH12-3696
2024-05-04,D-1961,OEM-BAJAJ,Brake Pad Type A,613,BATCH-2023-0371,MH12-2513
2024-04-18,D-1962,OEM-MAHINDRA,Brake Pad Type A,384,BATCH-2024-1759,MH12-6567
2023-04-03,D-1963,OEM-TATA,Brake Pad Type A,293,BATCH-2024-3213,MH12-7056
2024-01-28,D-1964,OEM-BAJAJ,Clutch Assembly,875,"BATCH-2024-0057,BATCH-2024-1465",MH12-9791
2024-03-02,D-1965,OEM-BAJAJ,Clutch Assembly,429,BATCH-2023-0387,MH12-8144
2024-04-05,D-1966,OEM-MAHINDRA,Brake Pad Type A,684,BATCH-2023-3400,MH12-7385
2024-02-09,D-1967,OEM-MAHINDRA,Brake Pad Type B,576,BATCH-2023-4403,MH12-2069
2024-05-02,D-1968,OEM-MAHINDRA,Brake Pad Type A,475,"BATCH-2024-2933,BATCH-2023-1374",MH12-2896
2023-03-29,D-1969,OEM-MAHINDRA,Brake Pad Type A,787,BATCH-2023-5150,MH12-1367
2023-11-17,D-1970,OEM-BAJAJ,Brake Pad Type A,672,"BATCH-2024-2377,BATCH-2024-0863",MH12-7930
2023-09-23,D-1971,OEM-BAJAJ,Brake Pad Type A,249,BATCH-2023-3854,MH12-7402
2023-12-18,D-1972,OEM-BAJAJ,Brake Pad Type A,697,BATCH-2023-1727,MH12-3324
2023-02-17,D-1973,OEM-MAHINDRA,Clutch Assembly,619,BATCH-2023-3906,MH12-9150
2023-07-09,D-1974,OEM-MAHINDRA,Brake Pad Type A,890,BATCH-2023-3072,MH12-6088
2023-07-08,D-1975,OEM-MAHINDRA,Brake Pad Type A,800,BATCH-2023-4859,MH12-3041
2024-03-19,D-1976,OEM-BAJAJ,Clutch Assembly,716,BATCH-2023-4431,MH12-9423
2024-04-27,D-1977,OEM-TATA,Brake Pad Type B,841,"BATCH-2023-3916,BATCH-2024-4118",MH12-5020
2024-01-04,D-1978,OEM-BAJAJ,Brake Pad Type A,490,BATCH-2024-3303,MH12-3183
2023-12-18,D-1979,OEM-TATA,Brake Pad Type B,871,BATCH-2024-2525,MH12-6257
2024-01-19,D-1980,OEM-MAHINDRA,Clutch Assembly,442,BATCH-2023-4264,MH12-4272
2024-06-22,D-1981,OEM-BAJAJ,Brake Pad Type A,463,BATCH-2024-3058,MH12-1465
2023-09-21,D-1982,OEM-BAJAJ,Brake Pad Type B,775,BATCH-2024-4191,MH12-4438
2023-08-14,D-1983,OEM-MAHINDRA,Clutch Assembly,848,BATCH-2023-2716,MH12-4145
2024-04-26,D-1984,OEM-TATA,Brake Pad Type B,783,BATCH-2023-4699,MH12-6846
2023-02-16,D-1985,OEM-TATA,Brake Pad Type B,715,BATCH-2023-3481,MH12-7097
2023-11-23,D-1986,OEM-TATA,Brake Pad Type B,688,BATCH-2023-4681,MH12-9595
2024-01-31,D-1987,OEM-BAJAJ,Brake Pad Type B,382,BATCH-2024-1263,MH12-5652
2024-03-28,D-1988,OEM-BAJAJ,Brake Pad Type B,291,BATCH-2023-3079,MH12-2649
2023-07-30,D-1989,OEM-TATA,Clutch Assembly,995,BATCH-2023-2727,MH12-5085
2023-09-16,D-1990,OEM-MAHINDRA,Clutch Assembly,983,BATCH-2024-1362,MH12-6849
2023-08-31,D-1991,OEM-TATA,Brake Pad Type B,324,BATCH-2024-4131,MH12-2118
2023-03-31,D-1992,OEM-TATA,Brake Pad Type B,920,BATCH-2024-4617,MH12-6935
2024-03-17,D-1993,OEM-BAJAJ,Brake Pad Type B,446,BATCH-2024-3188,MH12-2437
2023-09-30,D-1994,OEM-MAHINDRA,Clutch Assembly,509,BATCH-2024-5335,MH12-3774
2023-06-17,D-1995,OEM-TATA,Brake Pad Type A,610,BATCH-2024-4374,MH12-2144
2023-10-02,D-1996,OEM-MAHINDRA,Brake Pad Type A,202,BATCH-2024-1989,MH12-5098
2023-07-24,D-1997,OEM-MAHINDRA,Brake Pad Type B,739,BATCH-2023-4981,MH12-5268
2024-07-12,D-1998,OEM-TATA,Brake Pad Type B,888,BATCH-2023-0346,MH12-1689
2023-08-17,D-1999,OEM-BAJAJ,Clutch Assembly,414,"BATCH-2023-4992,BATCH-2024-4756",MH12-2880
2023-12-12,D-2000,OEM-MAHINDRA,Brake Pad Type A,743,BATCH-2024-1278,MH12-3839
2024-02-02,D-2001,OEM-TATA,Clutch Assembly,200,"BATCH-2024-2479,BATCH-2024-2716",MH12-2410
2023-08-12,D-2002,OEM-TATA,Brake Pad Type B,656,BATCH-2024-2103,MH12-8401
2024-01-30,D-2003,OEM-TATA,Clutch Assembly,729,"BATCH-2023-2560,BATCH-2024-3144",MH12-6163
2023-07-06,D-2004,OEM-TATA,Brake Pad Type A,617,BATCH-2023-0378,MH12-8887
2023-08-18,D-2005,OEM-MAHINDRA,Brake Pad Type B,663,BATCH-2023-2492,MH12-8754
2023-10-09,D-2006,OEM-TATA,Clutch Assembly,740,BATCH-2023-4122,MH12-5609
2023-11-13,D-2007,OEM-BAJAJ,Brake Pad Type B,829,"BATCH-2023-0787,BATCH-2023-1634",MH12-1849
2023-08-10,D-2008,OEM-BAJAJ,Brake Pad Type A,966,BATCH-2024-2733,MH12-7653
2023-04-09,D-2009,OEM-TATA,Brake Pad Type A,854,BATCH-2024-1142,MH12-6823
2023-09-27,D-2010,OEM-MAHINDRA,Brake Pad Type B,793,BATCH-2023-1809,MH12-9973
2023-10-08,D-2011,OEM-MAHINDRA,Brake Pad Type A,333,BATCH-2023-3176,MH12-7296
2024-07-19,D-2012,OEM-BAJAJ,Clutch Assembly,387,BATCH-2023-5136,MH12-6030
2023-08-16,D-2013,OEM-MAHINDRA,Brake Pad Type B,666,BATCH-2023-1308,MH12-5773
2023-11-28,D-2014,OEM-TATA,Brake Pad Type B,748,BATCH-2024-4753,MH12-4709
2024-02-17,D-2015,OEM-TATA,Clutch Assembly,646,BATCH-2023-1619,MH12-8573
2024-05-10,D-2016,OEM-TATA,Brake Pad Type A,442,BATCH-2024-3445,MH12-1032
2023-05-11,D-2017,OEM-MAHINDRA,Brake Pad Type A,249,BATCH-2024-2453,MH12-6024
2024-04-01,D-2018,OEM-TATA,Brake Pad Type B,606,BATCH-2023-3492,MH12-7482
2023-04-12,D-2019,OEM-BAJAJ,Clutch Assembly,807,BATCH-2024-2086,MH12-1884
2024-03-05,D-2020,OEM-BAJAJ,Brake Pad Type A,201,BATCH-2023-3720,MH12-2034
2023-09-05,D-2021,OEM-MAHINDRA,Clutch Assembly,1000,BATCH-2023-0492,MH12-8529
2023-05-22,D-2022,OEM-BAJAJ,Brake Pad Type A,926,BATCH-2024-1844,MH12-9618
2024-01-01,D-2023,OEM-MAHINDRA,Brake Pad Type B,506,BATCH-2024-4595,MH12-9957
2023-11-16,D-2024,OEM-MAHINDRA,Clutch Assembly,348,BATCH-2024-4253,MH12-2532
2024-07-20,D-2025,OEM-BAJAJ,Brake Pad Type B,970,BATCH-2024-0175,MH12-6185
2024-06-11,D-2026,OEM-BAJAJ,Brake Pad Type B,357,"BATCH-2023-1262,BATCH-2024-2750",MH12-8458
2024-06-21,D-2027,OEM-BAJAJ,Brake Pad Type B,826,BATCH-2023-0109,MH12-8702
2024-04-12,D-2028,OEM-TATA,Brake Pad Type A,394,"BATCH-2023-0941,BATCH-2024-3056",MH12-5800
2023-05-11,D-2029,OEM-TATA,Clutch Assembly,412,BATCH-2023-2941,MH12-5060
2024-05-30,D-2030,OEM-BAJAJ,Clutch Assembly,461,BATCH-2024-3962,MH12-8684
2023-12-01,D-2031,OEM-TATA,Clutch Assembly,730,BATCH-2024-3877,MH12-7785
2023-02-21,D-2032,OEM-MAHINDRA,Brake Pad Type A,277,"BATCH-2023-1030,BATCH-2023-3075",MH12-8789
2024-05-22,D-2033,OEM-BAJAJ,Brake Pad Type A,504,BATCH-2023-1248,MH12-5657
2023-06-08,D-2034,OEM-MAHINDRA,Brake Pad Type A,969,BATCH-2023-3123,MH12-8981
2023-07-25,D-2035,OEM-TATA,Brake Pad Type B,536,BATCH-2024-2782,MH12-9006
2024-01-21,D-2036,OEM-BAJAJ,Brake Pad Type A,863,BATCH-2023-2422,MH12-3336
2024-05-02,D-2037,OEM-BAJAJ,Brake Pad Type B,853,BATCH-2023-2116,MH12-4746
