date,shift,machine_id,operator_id,batch_id,input_lot_ref,units_produced,cycle_time_min
2023-07-29,B,MC-04,OP-017,BATCH-2024-4004,LOT-2024-172,417,13.4
2024-06-21,A,MC-04,OP-011,,LOT-2023-005,230,14.4
2023-02-20,B,MC-02,OP-002,,LOT-2023-067,575,12.4
2024-02-21,A,MC-05,OP-010,BATCH-2024-4007,LOT-2023-058,507,11.7
2024-03-23,C,MC-04,OP-003,BATCH-2024-4008,LOT-2023-183,215,13.4
2023-06-18,B,MC-02,OP-017,BATCH-2024-4009,LOT-2024-014,417,13.4
2024-02-12,B,MC-04,OP-016,BATCH-2024-4010,LOT-2023-178,392,9.5
2023-07-20,A,MC-03,OP-008,BATCH-2024-4011,LOT-2024-162,261,11.4
2023-07-22,C,MC-05,OP-019,BATCH-2024-4012,LOT-2023-176,565,16.7
2023-09-08,B,MC-05,OP-002,,LOT-2023-013,359,8.5
2023-01-31,B,MC-01,OP-007,BATCH-2024-4014,LOT-2024-027,407,15.2
2023-07-07,A,MC-02,OP-010,BATCH-2024-4015,LOT-2024-186,524,9.5
2023-03-06,C,MC-04,OP-013,BATCH-2024-4016,LOT-2024-032,283,16.5
2024-05-06,C,MC-05,OP-006,BATCH-2024-4017,LOT-2024-187,250,8.4
2023-04-17,C,MC-02,OP-003,BATCH-2024-4018,LOT-2023-127,562,11.4
2023-03-30,B,MC-05,OP-014,BATCH-2024-4019,LOT-2024-006,320,8.8
2023-05-28,B,MC-05,OP-013,BATCH-2024-4020,LOT-2023-170,241,14.2
2024-03-05,B,MC-02,OP-016,BATCH-2024-4021,LOT-2024-024,247,10.8
2024-05-10,C,MC-04,OP-017,BATCH-2024-4022,LOT-2024-082,423,9.6
2023-08-08,B,MC-01,OP-015,BATCH-2024-4023,LOT-2024-179,262,9.8
2023-07-19,C,MC-04,OP-001,BATCH-2024-4024,LOT-2023-127,540,16.6
2024-05-16,C,MC-04,OP-019,BATCH-2024-4025,LOT-2023-001,417,15.7
2023-10-11,B,MC-02,OP-001,BATCH-2024-4026,LOT-2024-047,558,17.7
2023-08-13,A,MC-04,OP-010,BATCH-2024-4027,LOT-2024-129,416,17.0
2023-12-15,C,MC-05,OP-014,BATCH-2024-4028,LOT-2024-189,477,14.5
2023-11-08,C,MC-02,OP-006,BATCH-2024-4029,LOT-2024-179,203,10.1
2023-05-25,B,MC-05,OP-016,BATCH-2024-4030,LOT-2024-142,213,14.5
2023-07-31,C,MC-04,OP-018,BATCH-2024-4031,LOT-2024-096,388,15.9
2023-10-21,B,MC-03,OP-007,BATCH-2024-4032,LOT-2024-181,202,13.8
2023-09-24,C,MC-01,OP-008,BATCH-2024-4033,LOT-2024-074,266,9.5
2023-12-21,A,MC-02,OP-014,BATCH-2024-4034,LOT-2024-005,401,11.1
2023-09-02,C,MC-03,OP-011,BATCH-2024-4035,LOT-2024-188,389,17.7
2024-03-30,A,MC-04,OP-014,BATCH-2024-4036,LOT-2023-074,290,9.5
2023-09-17,C,MC-02,OP-017,,LOT-2024-110,230,12.8
2023-03-13,C,MC-05,OP-014,BATCH-2024-4038,LOT-2023-037,339,9.1
2024-04-15,B,MC-05,OP-016,BATCH-2024-4039,LOT-2023-154,508,10.4
2023-08-18,C,MC-02,OP-017,BATCH-2024-4040,LOT-2023-063,428,16.2
2024-06-08,C,MC-02,OP-012,BATCH-2024-4041,LOT-2024-134,462,9.2
2024-04-03,B,MC-03,OP-006,,LOT-2024-138,580,9.4
2023-12-07,C,MC-05,OP-008,BATCH-2024-4043,LOT-2024-163,445,13.4
2024-05-17,C,MC-05,OP-001,,LOT-2024-035,392,17.4
2023-09-19,A,MC-03,OP-006,BATCH-2024-4045,LOT-2024-008,504,17.1
2023-12-26,C,MC-02,OP-014,BATCH-2024-4046,LOT-2024-119,539,14.3
2023-07-09,B,MC-04,OP-015,BATCH-2024-4047,LOT-2023-015,596,13.4
2024-02-28,A,MC-05,OP-003,BATCH-2024-4048,LOT-2023-180,511,8.5
2024-03-24,C,MC-05,OP-008,BATCH-2024-4049,LOT-2024-129,311,8.3
2023-08-09,B,MC-02,OP-009,,LOT-2024-072,271,11.9
2023-02-26,C,MC-04,OP-016,BATCH-2024-4051,LOT-2023-062,296,11.9
2023-04-22,C,MC-05,OP-014,BATCH-2024-4052,LOT-2024-200,586,11.9
2023-08-05,B,MC-04,OP-006,BATCH-2024-4053,LOT-2024-006,335,12.7
2023-07-28,B,MC-05,OP-011,BATCH-2024-4054,LOT-2024-122,217,8.1
2023-05-24,C,MC-03,OP-017,BATCH-2024-4055,LOT-2024-059,596,16.7
2023-01-09,C,MC-05,OP-006,BATCH-2024-4056,LOT-2024-112,557,17.8
2023-11-17,B,MC-05,OP-001,,LOT-2023-084,358,13.0
2024-04-23,B,MC-03,OP-009,BATCH-2024-4058,LOT-2023-089,315,16.4
2023-11-26,B,MC-01,OP-002,BATCH-2024-4059,LOT-2024-076,449,13.0
2024-03-31,C,MC-04,OP-010,BATCH-2024-4060,LOT-2023-039,393,15.3
2023-03-28,A,MC-02,OP-016,BATCH-2024-4061,LOT-2023-061,205,9.4
2024-01-08,C,MC-04,OP-014,BATCH-2024-4062,LOT-2023-122,555,13.6
2023-02-09,C,MC-04,OP-020,BATCH-2024-4063,LOT-2023-065,546,8.1
2024-03-21,A,MC-04,OP-011,BATCH-2024-4064,LOT-2023-040,203,8.5
2024-02-17,B,MC-05,OP-008,BATCH-2024-4065,LOT-2023-090,499,16.9
2023-06-10,B,MC-03,OP-006,BATCH-2024-4066,LOT-2024-066,308,9.8
2023-04-09,A,MC-05,OP-019,BATCH-2024-4067,LOT-2024-072,494,11.7
2023-03-29,A,MC-01,OP-008,BATCH-2024-4068,LOT-2024-145,482,8.8
2024-03-20,B,MC-01,OP-012,BATCH-2024-4069,LOT-2024-151,577,14.6
2024-03-21,B,MC-02,OP-014,,LOT-2024-182,257,14.5
2023-03-07,C,MC-01,OP-003,,LOT-2024-075,432,16.3
2023-01-26,A,MC-05,OP-005,BATCH-2024-4072,LOT-2024-148,235,10.8
2023-05-16,C,MC-05,OP-013,BATCH-2024-4073,LOT-2024-133,269,13.1
2023-08-29,B,MC-02,OP-003,BATCH-2024-4074,LOT-2023-142,457,11.6
2023-11-25,C,MC-01,OP-019,BATCH-2024-4075,LOT-2023-144,249,9.5
2024-02-23,B,MC-05,OP-019,BATCH-2024-4076,LOT-2024-180,415,11.3
2023-03-11,C,MC-02,OP-018,BATCH-2024-4077,LOT-2024-070,419,11.5
2023-11-12,B,MC-01,OP-012,BATCH-2024-4078,LOT-2023-160,329,13.1
2023-11-10,B,MC-02,OP-008,BATCH-2024-4079,LOT-2024-010,214,16.6
2023-02-18,B,MC-03,OP-013,BATCH-2024-4080,LOT-2024-002,255,11.6
2023-04-10,B,MC-03,OP-013,,LOT-2023-086,421,16.4
2024-01-04,C,MC-03,OP-012,,LOT-2024-159,556,12.6
2023-12-04,A,MC-05,OP-004,BATCH-2024-4083,LOT-2023-122,508,11.1
2023-09-30,C,MC-01,OP-007,BATCH-2024-4084,LOT-2024-039,366,16.7
2023-03-26,A,MC-02,OP-015,BATCH-2024-4085,LOT-2024-005,416,17.1
2023-10-06,B,MC-02,OP-009,BATCH-2024-4086,LOT-2023-196,545,14.5
2023-06-22,C,MC-01,OP-005,BATCH-2024-4087,LOT-2023-020,423,14.5
2023-05-17,C,MC-05,OP-004,BATCH-2024-4088,LOT-2024-116,600,10.2
2023-09-13,B,MC-02,OP-008,BATCH-2024-4089,LOT-2023-026,451,13.3
2023-01-14,A,MC-02,OP-017,BATCH-2024-4090,LOT-2024-099,426,10.6
2023-06-07,C,MC-04,OP-014,BATCH-2024-4091,LOT-2024-082,589,13.3
2023-12-08,B,MC-05,OP-019,,LOT-2023-009,536,11.5
2023-08-09,B,MC-01,OP-003,BATCH-2024-4093,LOT-2023-084,360,10.7
2023-12-08,B,MC-04,OP-020,BATCH-2024-4094,LOT-2023-144,564,16.0
2023-04-20,C,MC-01,OP-010,BATCH-2024-4095,LOT-2023-089,338,12.3
2023-04-05,A,MC-01,OP-001,,LOT-2024-065,408,17.2
2024-02-29,C,MC-03,OP-010,BATCH-2024-4097,LOT-2024-101,360,14.7
2023-08-29,B,MC-04,OP-014,BATCH-2024-4098,LOT-2024-057,384,14.0
2023-12-27,B,MC-03,OP-005,BATCH-2024-4099,LOT-2023-044,319,16.9
2023-04-15,B,MC-05,OP-010,BATCH-2024-4100,LOT-2023-048,514,14.5
2024-06-23,A,MC-05,OP-017,BATCH-2024-4101,LOT-2024-025,319,12.0
2023-12-10,A,MC-02,OP-003,BATCH-2024-4102,LOT-2023-169,537,11.6
2023-07-24,A,MC-04,OP-001,BATCH-2024-4103,LOT-2023-089,283,12.9
2023-10-24,C,MC-02,OP-015,BATCH-2024-4104,LOT-2023-077,287,15.5
2023-08-21,A,MC-05,OP-014,BATCH-2024-4105,LOT-2023-124,485,9.6
2023-06-24,B,MC-02,OP-004,BATCH-2024-4106,LOT-2024-171,310,14.3
2023-11-18,B,MC-03,OP-015,,LOT-2024-078,340,8.3
2024-04-07,B,MC-01,OP-016,BATCH-2024-4108,LOT-2024-039,377,12.1
2024-03-25,A,MC-03,OP-009,BATCH-2024-4109,LOT-2023-099,276,11.3
2023-03-30,B,MC-03,OP-003,BATCH-2024-4110,LOT-2023-153,499,17.0
2023-05-10,C,MC-04,OP-008,BATCH-2024-4111,LOT-2023-095,359,13.5
2023-01-07,B,MC-01,OP-013,,LOT-2024-198,328,14.1
2023-05-01,A,MC-04,OP-012,BATCH-2024-4113,LOT-2024-084,291,8.2
2024-01-04,C,MC-01,OP-013,BATCH-2024-4114,LOT-2023-071,550,17.5
2023-03-20,B,MC-05,OP-009,BATCH-2024-4115,LOT-2024-059,203,15.2
2023-04-01,C,MC-01,OP-001,BATCH-2024-4116,LOT-2024-019,516,8.1
2023-04-24,C,MC-03,OP-012,BATCH-2024-4117,LOT-2024-124,252,11.1
2024-01-03,C,MC-03,OP-011,BATCH-2024-4118,LOT-2024-150,472,15.7
2024-05-13,B,MC-02,OP-020,,LOT-2024-141,401,12.3
2023-03-21,C,MC-05,OP-003,BATCH-2024-4120,LOT-2023-137,395,16.3
2023-11-15,A,MC-01,OP-020,BATCH-2024-4121,LOT-2023-120,509,8.3
2023-01-18,A,MC-02,OP-001,BATCH-2024-4122,LOT-2024-071,539,8.1
2023-01-03,C,MC-05,OP-020,BATCH-2024-4123,LOT-2024-183,224,13.1
2024-06-09,A,MC-04,OP-013,,LOT-2023-055,322,15.1
2023-05-23,B,MC-02,OP-014,BATCH-2024-4125,LOT-2023-043,513,16.6
2023-03-02,B,MC-01,OP-011,BATCH-2024-4126,LOT-2023-038,499,8.5
2024-04-20,A,MC-02,OP-014,BATCH-2024-4127,LOT-2024-054,587,16.2
2024-01-10,B,MC-02,OP-019,BATCH-2024-4128,LOT-2023-014,439,16.9
2023-11-09,B,MC-05,OP-019,BATCH-2024-4129,LOT-2023-050,422,11.0
2024-03-06,C,MC-05,OP-020,BATCH-2024-4130,LOT-2024-016,561,12.6
2024-04-23,B,MC-02,OP-004,BATCH-2024-4131,LOT-2023-180,398,10.9
2023-03-12,B,MC-04,OP-010,BATCH-2024-4132,LOT-2023-180,567,8.5
2023-06-10,A,MC-04,OP-002,BATCH-2024-4133,LOT-2024-074,221,12.1
2023-07-07,B,MC-04,OP-020,BATCH-2024-4134,LOT-2023-134,515,9.9
2023-11-23,C,MC-05,OP-006,BATCH-2024-4135,LOT-2024-095,279,11.3
2024-05-09,B,MC-05,OP-015,BATCH-2024-4136,LOT-2024-083,434,11.6
2024-01-11,C,MC-05,OP-011,BATCH-2024-4137,LOT-2023-042,423,10.0
2023-07-12,B,MC-01,OP-007,BATCH-2024-4138,LOT-2024-105,241,15.4
2023-03-22,A,MC-05,OP-016,,LOT-2023-161,382,15.9
2023-09-26,C,MC-02,OP-011,BATCH-2024-4140,LOT-2023-078,347,14.8
2023-12-06,C,MC-02,OP-020,BATCH-2024-4141,LOT-2024-145,417,16.9
2023-07-25,B,MC-02,OP-002,BATCH-2024-4142,LOT-2023-093,519,16.6
2023-12-16,A,MC-03,OP-003,BATCH-2024-4143,LOT-2023-194,450,10.0
2023-10-21,B,MC-05,OP-019,BATCH-2024-4144,LOT-2024-006,527,13.7
2023-06-05,B,MC-04,OP-011,,LOT-2024-121,412,16.9
2023-01-18,A,MC-02,OP-001,BATCH-2024-4146,LOT-2023-171,283,9.8
2023-04-16,B,MC-01,OP-006,BATCH-2024-4147,LOT-2023-054,249,16.6
2024-03-03,C,MC-03,OP-009,BATCH-2024-4148,LOT-2023-035,250,10.6
2023-05-10,B,MC-02,OP-004,BATCH-2024-4149,LOT-2024-060,351,10.6
2023-07-27,B,MC-03,OP-004,BATCH-2024-4150,LOT-2023-087,516,11.9
2024-03-27,A,MC-01,OP-012,BATCH-2024-4151,LOT-2023-197,589,14.1
2023-08-02,A,MC-02,OP-013,BATCH-2024-4152,LOT-2024-138,297,11.4
2023-10-03,B,MC-05,OP-007,BATCH-2024-4153,LOT-2023-054,244,8.4
2023-12-16,A,MC-02,OP-018,BATCH-2024-4154,LOT-2023-146,251,11.5
2023-12-15,C,MC-04,OP-014,BATCH-2024-4155,LOT-2023-117,527,15.8
2024-01-26,B,MC-01,OP-019,BATCH-2024-4156,LOT-2023-056,319,8.1
2024-03-19,A,MC-04,OP-018,BATCH-2024-4157,LOT-2023-154,423,13.0
2024-02-06,A,MC-05,OP-004,BATCH-2024-4158,LOT-2023-171,521,13.7
2024-04-16,C,MC-01,OP-020,BATCH-2024-4159,LOT-2024-031,556,14.6
2023-02-06,A,MC-04,OP-011,BATCH-2024-4160,LOT-2024-024,466,15.6
2023-08-11,A,MC-04,OP-002,BATCH-2024-4161,LOT-2023-086,266,13.0
2024-02-16,C,MC-03,OP-018,BATCH-2024-4162,LOT-2024-129,581,10.7
2023-03-13,A,MC-04,OP-012,BATCH-2024-4163,LOT-2024-042,586,8.8
2023-09-17,C,MC-03,OP-010,BATCH-2024-4164,LOT-2023-158,583,10.0
2023-01-19,C,MC-01,OP-007,BATCH-2024-4165,LOT-2024-113,548,8.6
2023-05-28,C,MC-05,OP-019,BATCH-2024-4166,LOT-2024-147,590,11.3
2024-01-28,B,MC-05,OP-010,BATCH-2024-4167,LOT-2024-156,304,10.6
2023-06-14,B,MC-02,OP-004,BATCH-2024-4168,LOT-2023-068,286,11.5
2024-03-19,A,MC-05,OP-017,BATCH-2024-4169,LOT-2024-036,255,13.5
2023-10-07,B,MC-01,OP-010,BATCH-2024-4170,LOT-2023-082,201,11.6
2023-03-03,C,MC-02,OP-009,BATCH-2024-4171,LOT-2024-004,445,14.3
2023-06-15,B,MC-01,OP-006,BATCH-2024-4172,LOT-2024-057,287,16.0
2023-11-07,C,MC-02,OP-019,BATCH-2024-4173,LOT-2023-082,578,16.6
2023-10-20,B,MC-01,OP-010,BATCH-2024-4174,LOT-2023-154,264,10.5
2023-03-27,A,MC-03,OP-008,BATCH-2024-4175,LOT-2024-182,492,15.0
2024-02-14,B,MC-04,OP-017,BATCH-2024-4176,LOT-2024-193,290,8.2
2023-04-11,B,MC-04,OP-004,BATCH-2024-4177,LOT-2023-043,332,16.8
2023-02-10,C,MC-04,OP-019,BATCH-2024-4178,LOT-2024-001,561,8.2
2024-03-21,A,MC-03,OP-020,BATCH-2024-4179,LOT-2023-092,239,8.7
2023-12-16,A,MC-02,OP-012,,LOT-2023-061,304,10.4
2024-04-30,C,MC-02,OP-015,BATCH-2024-4181,LOT-2024-014,590,12.8
2023-12-20,A,MC-04,OP-003,BATCH-2024-4182,LOT-2024-047,452,9.4
2023-04-28,A,MC-02,OP-006,BATCH-2024-4183,LOT-2023-062,372,17.5
2024-03-01,A,MC-02,OP-008,BATCH-2024-4184,LOT-2024-196,235,17.2
2024-01-01,B,MC-05,OP-010,BATCH-2024-4185,LOT-2024-129,280,9.4
2024-03-18,A,MC-01,OP-019,BATCH-2024-4186,LOT-2023-095,514,8.3
2023-07-31,A,MC-01,OP-012,BATCH-2024-4187,LOT-2024-178,395,14.4
2023-07-20,A,MC-04,OP-010,BATCH-2024-4188,LOT-2024-111,414,16.8
2023-07-20,B,MC-02,OP-006,BATCH-2024-4189,LOT-2023-192,463,15.5
2023-05-19,B,MC-05,OP-011,BATCH-2024-4190,LOT-2023-084,571,9.9
2024-04-02,B,MC-03,OP-015,BATCH-2024-4191,LOT-2023-183,433,11.2
2023-09-03,C,MC-05,OP-016,BATCH-2024-4192,LOT-2023-089,200,17.8
2024-02-01,A,MC-02,OP-003,BATCH-2024-4193,LOT-2023-111,365,10.8
2023-06-09,A,MC-04,OP-011,BATCH-2024-4194,LOT-2024-118,207,9.1
2023-07-21,A,MC-03,OP-019,,LOT-2024-163,258,10.5
2023-01-17,C,MC-04,OP-007,BATCH-2024-4196,LOT-2024-033,411,17.3
2023-06-21,B,MC-03,OP-011,,LOT-2023-187,345,10.0
2024-05-13,B,MC-03,OP-013,BATCH-2024-4198,LOT-2024-157,445,14.3
2023-07-10,A,MC-02,OP-007,BATCH-2024-4199,LOT-2024-182,312,9.3
2023-05-19,B,MC-04,OP-004,BATCH-2024-4200,LOT-2024-001,508,13.7
2023-03-14,C,MC-03,OP-004,,LOT-2024-160,357,15.3
2023-12-30,A,MC-05,OP-010,BATCH-2024-4202,LOT-2023-107,498,17.5
2023-06-03,A,MC-02,OP-017,BATCH-2024-4203,LOT-2023-108,434,13.7
2024-02-18,A,MC-05,OP-013,,LOT-2024-200,395,8.7
2024-01-13,A,MC-03,OP-015,BATCH-2024-4205,LOT-2023-159,470,14.0
2024-05-31,A,MC-01,OP-008,BATCH-2024-4206,LOT-2023-109,346,15.4
2024-05-09,A,MC-04,OP-007,BATCH-2024-4207,LOT-2023-021,212,16.3
2023-05-23,B,MC-01,OP-005,BATCH-2024-4208,LOT-2024-164,503,14.3
2023-02-06,A,MC-02,OP-012,BATCH-2024-4209,LOT-2023-038,576,13.5
2023-08-16,A,MC-02,OP-020,,LOT-2024-018,498,13.0
2024-04-25,C,MC-04,OP-013,BATCH-2024-4211,LOT-2024-155,424,17.4
2023-06-10,C,MC-03,OP-006,BATCH-2024-4212,LOT-2024-002,266,13.9
2024-01-28,C,MC-03,OP-017,BATCH-2024-4213,LOT-2024-027,392,11.4
2023-10-05,A,MC-04,OP-017,BATCH-2024-4214,LOT-2023-104,233,11.1
2023-11-02,B,MC-02,OP-002,BATCH-2024-4215,LOT-2023-151,288,16.4
2024-06-10,A,MC-05,OP-009,,LOT-2023-054,321,17.2
2023-08-12,C,MC-05,OP-004,BATCH-2024-4217,LOT-2023-075,586,17.9
2024-03-24,A,MC-03,OP-001,BATCH-2024-4218,LOT-2024-064,432,15.5
2023-10-14,B,MC-02,OP-006,BATCH-2024-4219,LOT-2024-014,425,9.0
2023-06-20,B,MC-03,OP-004,BATCH-2024-4220,LOT-2023-037,409,8.9
2024-01-22,A,MC-03,OP-002,BATCH-2024-4221,LOT-2023-176,466,15.4
2023-12-05,C,MC-01,OP-007,BATCH-2024-4222,LOT-2024-060,450,8.1
2023-11-24,B,MC-04,OP-006,,LOT-2024-020,289,12.1
2023-12-09,A,MC-03,OP-018,BATCH-2024-4224,LOT-2024-032,307,13.3
2023-03-27,A,MC-01,OP-014,BATCH-2024-4225,LOT-2023-081,344,15.9
2023-10-12,B,MC-04,OP-004,BATCH-2024-4226,LOT-2024-106,297,9.7
2023-03-02,C,MC-01,OP-011,BATCH-2024-4227,LOT-2023-046,466,15.7
2023-12-16,C,MC-01,OP-004,BATCH-2024-4228,LOT-2023-026,227,8.9
2024-01-29,B,MC-02,OP-011,BATCH-2024-4229,LOT-2023-049,524,15.9
2024-02-11,A,MC-03,OP-002,BATCH-2024-4230,LOT-2023-131,475,9.1
2023-05-24,A,MC-04,OP-016,BATCH-2024-4231,LOT-2023-087,395,12.0
2023-05-27,A,MC-04,OP-017,BATCH-2024-4232,LOT-2023-102,524,13.5
2023-10-09,C,MC-02,OP-018,BATCH-2024-4233,LOT-2024-023,317,11.1
2024-03-30,A,MC-03,OP-016,BATCH-2024-4234,LOT-2023-090,319,17.9
2023-02-01,C,MC-01,OP-010,BATCH-2024-4235,LOT-2023-025,461,9.7
2023-04-05,B,MC-03,OP-010,BATCH-2024-4236,LOT-2024-189,395,13.7
2024-06-29,C,MC-04,OP-008,BATCH-2024-4237,LOT-2024-038,353,13.8
2023-01-17,C,MC-05,OP-008,BATCH-2024-4238,LOT-2023-152,326,10.8
2023-01-08,A,MC-01,OP-007,BATCH-2024-4239,LOT-2024-027,522,8.4
2023-01-27,A,MC-04,OP-004,,LOT-2024-100,398,14.9
2024-02-16,C,MC-05,OP-005,BATCH-2024-4241,LOT-2024-106,528,17.7
2024-06-18,C,MC-01,OP-017,BATCH-2024-4242,LOT-2023-136,254,13.3
2024-02-07,B,MC-03,OP-002,BATCH-2024-4243,LOT-2023-058,367,11.7
2023-05-26,A,MC-02,OP-019,BATCH-2024-4244,LOT-2024-194,409,16.5
2024-02-18,A,MC-04,OP-001,BATCH-2024-4245,LOT-2023-182,538,17.7
2023-10-29,A,MC-01,OP-020,BATCH-2024-4246,LOT-2024-189,214,8.6
2023-02-27,C,MC-04,OP-008,BATCH-2024-4247,LOT-2024-109,424,9.3
2024-01-07,B,MC-01,OP-010,BATCH-2024-4248,LOT-2023-089,446,8.4
2024-01-10,A,MC-04,OP-011,BATCH-2024-4249,LOT-2024-023,398,17.6
2024-01-29,B,MC-04,OP-013,BATCH-2024-4250,LOT-2024-026,414,12.6
2023-12-10,A,MC-01,OP-016,BATCH-2024-4251,LOT-2023-022,209,9.0
2023-01-19,C,MC-02,OP-012,BATCH-2024-4252,LOT-2024-161,491,12.2
2023-07-10,B,MC-02,OP-012,BATCH-2024-4253,LOT-2023-093,435,12.2
2023-12-24,C,MC-05,OP-009,BATCH-2024-4254,LOT-2023-049,474,8.5
2024-06-12,C,MC-05,OP-007,BATCH-2024-4255,LOT-2023-130,584,8.1
2023-09-16,C,MC-04,OP-018,BATCH-2024-4256,LOT-2024-038,391,10.2
2023-05-07,A,MC-05,OP-018,BATCH-2024-4257,LOT-2023-017,489,16.3
2023-01-10,A,MC-04,OP-014,,LOT-2023-072,376,13.5
2023-01-17,B,MC-03,OP-001,BATCH-2024-4259,LOT-2024-011,275,16.3
2024-04-05,C,MC-01,OP-020,BATCH-2024-4260,LOT-2024-010,366,14.1
2023-05-27,A,MC-03,OP-013,BATCH-2024-4261,LOT-2024-189,298,11.9
2023-03-11,C,MC-04,OP-009,BATCH-2024-4262,LOT-2023-133,471,15.5
2023-07-12,B,MC-01,OP-014,BATCH-2024-4263,LOT-2023-105,558,9.9
2024-03-31,C,MC-04,OP-011,BATCH-2024-4264,LOT-2024-018,294,14.0
2023-11-03,A,MC-03,OP-009,BATCH-2024-4265,LOT-2023-177,562,13.4
2024-04-18,A,MC-02,OP-009,BATCH-2024-4266,LOT-2023-172,367,16.3
2024-03-31,C,MC-04,OP-011,,LOT-2023-093,373,8.4
2024-03-16,C,MC-01,OP-018,BATCH-2024-4268,LOT-2024-076,580,17.5
2024-06-29,C,MC-03,OP-001,BATCH-2024-4269,LOT-2024-114,251,10.3
2023-04-26,B,MC-03,OP-003,BATCH-2024-4270,LOT-2023-135,352,16.8
2023-01-23,C,MC-05,OP-010,BATCH-2024-4271,LOT-2023-071,308,13.5
2023-06-28,B,MC-02,OP-010,,LOT-2023-080,443,13.3
2023-07-20,B,MC-02,OP-016,BATCH-2024-4273,LOT-2024-193,316,10.3
2024-05-28,B,MC-03,OP-013,BATCH-2024-4274,LOT-2023-062,535,13.0
2023-09-12,A,MC-05,OP-011,BATCH-2024-4275,LOT-2023-192,351,17.6
2024-02-01,C,MC-02,OP-002,BATCH-2024-4276,LOT-2024-027,600,17.0
2023-01-04,C,MC-05,OP-017,BATCH-2024-4277,LOT-2023-178,342,12.0
2024-03-05,B,MC-01,OP-003,BATCH-2024-4278,LOT-2024-005,585,8.4
2023-12-26,B,MC-02,OP-003,BATCH-2024-4279,LOT-2023-082,229,17.8
2023-02-04,C,MC-03,OP-012,BATCH-2024-4280,LOT-2023-089,211,8.2
2023-02-26,B,MC-04,OP-008,,LOT-2024-071,221,17.5
2024-01-19,B,MC-02,OP-006,BATCH-2024-4282,LOT-2024-041,211,9.6
2024-04-06,C,MC-01,OP-011,BATCH-2024-4283,LOT-2023-144,299,12.6
2023-05-01,B,MC-01,OP-015,BATCH-2024-4284,LOT-2023-165,294,8.0
2023-08-10,A,MC-02,OP-008,BATCH-2024-4285,LOT-2024-133,531,12.7
2024-05-08,B,MC-04,OP-013,BATCH-2024-4286,LOT-2024-126,479,11.3
2023-07-10,B,MC-02,OP-014,BATCH-2024-4287,LOT-2023-196,532,17.8
2024-06-04,B,MC-03,OP-014,BATCH-2024-4288,LOT-2023-125,376,13.3
2024-03-25,B,MC-01,OP-019,BATCH-2024-4289,LOT-2024-101,291,10.8
2024-04-04,C,MC-02,OP-020,BATCH-2024-4290,LOT-2023-068,542,13.6
2024-01-07,C,MC-05,OP-016,BATCH-2024-4291,LOT-2024-089,306,11.3
2023-03-30,A,MC-03,OP-003,BATCH-2024-4292,LOT-2024-124,340,10.8
2024-05-04,B,MC-02,OP-019,BATCH-2024-4293,LOT-2024-113,428,14.6
2023-03-21,B,MC-02,OP-016,BATCH-2024-4294,LOT-2023-018,449,16.7
2024-03-04,C,MC-04,OP-015,BATCH-2024-4295,LOT-2024-171,541,15.1
2023-10-17,C,MC-01,OP-011,BATCH-2024-4296,LOT-2023-003,440,13.3
2023-10-31,B,MC-02,OP-009,BATCH-2024-4297,LOT-2023-037,595,12.1
2023-04-05,B,MC-02,OP-003,BATCH-2024-4298,LOT-2024-082,267,8.6
2023-03-15,C,MC-05,OP-017,BATCH-2024-4299,LOT-2023-183,528,16.4
2023-02-18,B,MC-01,OP-009,BATCH-2024-4300,LOT-2024-170,423,16.4
2023-02-24,C,MC-03,OP-019,BATCH-2024-4301,LOT-2024-004,321,14.1
2024-04-19,C,MC-02,OP-006,BATCH-2024-4302,LOT-2023-177,398,11.1
2023-05-17,C,MC-05,OP-012,BATCH-2024-4303,LOT-2024-096,567,12.9
2024-04-08,A,MC-02,OP-001,BATCH-2024-4304,LOT-2024-030,292,9.6
2024-04-19,A,MC-05,OP-002,BATCH-2024-4305,LOT-2023-022,230,9.4
2023-10-12,C,MC-03,OP-015,BATCH-2024-4306,LOT-2023-009,551,11.2
2023-12-07,B,MC-02,OP-005,BATCH-2024-4307,LOT-2024-176,486,9.8
2023-03-11,A,MC-05,OP-008,BATCH-2024-4308,LOT-2023-170,412,11.9
2023-09-26,C,MC-01,OP-017,BATCH-2024-4309,LOT-2023-092,339,11.9
2024-06-12,B,MC-03,OP-017,BATCH-2024-4310,LOT-2023-036,339,15.6
2024-03-13,A,MC-04,OP-002,BATCH-2024-4311,LOT-2024-028,520,9.4
2023-11-03,C,MC-01,OP-020,BATCH-2024-4312,LOT-2024-090,231,11.8
2023-01-29,A,MC-04,OP-005,BATCH-2024-4313,LOT-2024-120,417,10.9
2023-12-06,B,MC-03,OP-013,BATCH-2024-4314,LOT-2024-046,324,8.8
2024-06-26,A,MC-05,OP-006,BATCH-2024-4315,LOT-2024-036,434,11.1
2023-09-09,C,MC-01,OP-005,BATCH-2024-4316,LOT-2023-151,270,8.4
2023-03-17,C,MC-03,OP-003,BATCH-2024-4317,LOT-2023-036,307,11.8
2023-10-13,C,MC-04,OP-011,BATCH-2024-4318,LOT-2024-075,284,18.0
2024-05-15,B,MC-04,OP-016,BATCH-2024-4319,LOT-2023-197,390,8.8
2023-02-25,C,MC-04,OP-001,BATCH-2024-4320,LOT-2023-046,443,10.4
